...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
146,147,creative,7 Use bricks as a backdrop for a photo shoot or event,use bricks as a backdrop for a photo shoot or event,brick,brick,0.89125,0.95019,0.96362,0.96758,0.8083,0.91619,-0.19438
147,148,creative,8 Create a unique piece of wall art by painting or arranging bricks in a pattern,create a unique piece of wall art by painting or arranging bricks in a pattern,brick,brick,0.84822,0.9651,0.98102,0.96752,0.8082,0.91401,-0.32194
148,149,creative,9 Use bricks as a makeshift step stool or platform for hardtoreach areas,use bricks as a makeshift step stool or platform for hardtoreach areas,brick,brick,1.17517,0.96531,1.09132,0.96754,0.80833,1.00153,0.30939
149,150,creative,10 Build a small decorative wall or pillar using bricks,build a small decorative wall or pillar using bricks,brick,brick,0.8318,0.9643,1.05292,1.17059,0.80803,0.96553,-0.4351
150,151,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
151,152,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
152,153,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
153,154,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
154,155,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
155,156,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
156,157,creative,7 Use bricks as a backdrop for a photo shoot or event,use bricks as a backdrop for a photo shoot or event,brick,brick,0.89125,0.95019,0.96362,0.96758,0.8083,0.91619,-0.19438
157,158,creative,8 Create a unique piece of wall art by painting or arranging bricks in a pattern,create a unique piece of wall art by painting or arranging bricks in a pattern,brick,brick,0.84822,0.9651,0.98102,0.96752,0.8082,0.91401,-0.32194
158,159,creative,9 Use bricks as a makeshift step stool or platform for hardtoreach areas,use bricks as a makeshift step stool or platform for hardtoreach areas,brick,brick,1.17517,0.96531,1.09132,0.96754,0.80833,1.00153,0.30939
159,160,creative,10 Build a small decorative wall or pillar using bricks,build a small decorative wall or pillar using bricks,brick,brick,0.8318,0.9643,1.05292,1.17059,0.80803,0.96553,-0.4351
160,161,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
161,162,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
162,163,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
163,164,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
164,165,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
165,166,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
166,167,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
167,168,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
168,169,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
169,170,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
170,171,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
171,172,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
172,173,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
173,174,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
174,175,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
175,176,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
176,177,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
177,178,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
178,179,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
179,180,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
180,181,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
181,182,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
182,183,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
183,184,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
184,185,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
185,186,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
186,187,creative,7 Use bricks as a backdrop for a photo shoot or event,use bricks as a backdrop for a photo shoot or event,brick,brick,0.89125,0.95019,0.96362,0.96758,0.8083,0.91619,-0.19438
187,188,creative,8 Create a unique piece of wall art by painting or arranging bricks in a pattern,create a unique piece of wall art by painting or arranging bricks in a pattern,brick,brick,0.84822,0.9651,0.98102,0.96752,0.8082,0.91401,-0.32194
188,189,creative,9 Use bricks as a makeshift step stool or platform for hardtoreach areas,use bricks as a makeshift step stool or platform for hardtoreach areas,brick,brick,1.17517,0.96531,1.09132,0.96754,0.80833,1.00153,0.30939
189,190,creative,10 Build a small decorative wall or pillar using bricks,build a small decorative wall or pillar using bricks,brick,brick,0.8318,0.9643,1.05292,1.17059,0.80803,0.96553,-0.4351
190,191,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
191,192,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
192,193,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
193,194,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
194,195,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
195,196,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
196,197,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
197,198,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
198,199,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
199,200,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
200,201,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
201,202,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
202,203,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
203,204,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
204,205,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
205,206,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
206,207,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
207,208,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
208,209,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
209,210,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
210,211,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
211,212,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
212,213,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
213,214,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
214,215,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
215,216,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
216,217,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
217,218,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
218,219,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
219,220,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
220,221,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
221,222,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
222,223,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
223,224,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
224,225,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
225,226,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
226,227,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
227,228,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
228,229,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
229,230,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
230,231,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
231,232,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
232,233,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
233,234,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
234,235,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
235,236,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
236,237,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
237,238,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
238,239,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
239,240,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
240,241,creative,1 Use a brick as a doorstop or bookend,use a brick as a doorstop or bookend,brick,brick,1.19302,0.91052,1.113,0.96697,1.19161,1.07502,0.15964
241,242,creative,2 Create a unique garden border by stacking bricks in a decorative pattern,create a unique garden border by stacking bricks in a decorative pattern,brick,brick,1.14937,0.98751,1.01677,0.96899,1.19181,1.06289,0.1823
242,243,creative,3 Use bricks as weights for a DIY workout routine,use bricks as weights for a diy workout routine,brick,brick,0.96975,0.95333,1.00634,0.97091,1.19165,1.0184,-0.2308
243,244,creative,4 Build a small fire pit or barbecue grill using bricks,build a small fire pit or barbecue grill using bricks,brick,brick,1.1403699999999999,1.06914,1.0193699999999999,1.09599,1.19167,1.10331,0.1676
244,245,creative,5 Use bricks as a base for a table or bench,use bricks as a base for a table or bench,brick,brick,1.0345,1.0284200000000001,0.96616,0.96756,1.19165,1.03766,-0.02586
245,246,creative,6 Create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,create a rustic industrialstyle bookshelf by stacking bricks and wooden planks,brick,brick,1.10195,0.9933,1.09173,0.95223,1.14928,1.0577,-0.01749
246,247,creative,7 Use bricks to create a unique textured accent wall in a room,use bricks to create a unique textured accent wall in a room,brick,brick,1.1515,1.04184,1.0890900000000001,0.9692,1.1924,1.08881,0.08512
247,248,creative,8 Build a birdhouse or bird bath using bricks,build a birdhouse or bird bath using bricks,brick,brick,1.03106,0.97186,1.06373,1.10135,0.8083,0.99526,0.01796
248,249,creative,9 Use bricks to create a unique DIY headboard for a bed,use bricks to create a unique diy headboard for a bed,brick,brick,0.85381,1.08538,0.95473,0.96733,0.80833,0.93392,-0.27987
249,250,creative,10 Create a unique DIY outdoor seating area by stacking bricks and adding cushions,create a unique diy outdoor seating area by stacking bricks and adding cushions,brick,brick,1.02743,0.96983,0.9575400000000001,0.97425,0.80821,0.94745,0.13936
