...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
139,140,creative,10 A book can be used as a makeshift sled by taping the pages together and sliding down a snowy hill,a book can be used as a makeshift sled by taping the pages together and sliding down a snowy hill,book,book,0.91987,1.01836,1.05433,0.96613,1.21957,1.03565,-7.6e-4
140,141,creative,1 Book planters Cut out the center of a thick book and create a small planter inside perfect for succulents or herbs,book planters cut out the center of a thick book and create a small planter inside perfect for succulents or herbs,book,book,1.09139,1.02045,1.01392,0.96613,0.80663,0.9797,0.00533
141,142,creative,2 Book safes Cut out the center of a book and use it as a secret hiding spot for valuables,book safes cut out the center of a book and use it as a secret hiding spot for valuables,book,book,0.91347,1.07466,0.88824,0.96613,0.77089,0.92268,0.00551
142,143,creative,3 Book sculptures Use pages from a book to create intricate sculptures or 3D art,book sculptures use pages from a book to create intricate sculptures or d art,book,book,0.84857,1.05419,0.97546,0.98325,1.2342,1.01913,-0.01105
143,144,creative,4 Bookmarks Use pages from a book to create unique bookmarks either by folding or cutting them into fun shapes,bookmarks use pages from a book to create unique bookmarks either by folding or cutting them into fun shapes,book,book,0.96848,1.034,0.95339,0.96613,0.69335,0.92307,0.00353
144,145,creative,5 Book journals Turn an old book into a journal by gluing pages together and adding a new cover,book journals turn an old book into a journal by gluing pages together and adding a new cover,book,book,0.92685,0.98219,1.05564,0.96614,0.75198,0.93656,-0.00264
145,146,creative,6 Book coasters Cut out circles from the pages of a book and use them as coasters,book coasters cut out circles from the pages of a book and use them as coasters,book,book,0.9745,0.96391,0.91471,0.96613,1.23247,1.01034,-0.00208
146,147,creative,7 Book lampshades Create a lampshade by folding pages from a book into a cone shape and attaching them to a frame,book lampshades create a lampshade by folding pages from a book into a cone shape and attaching them to a frame,book,book,1.09489,1.04325,0.89447,0.96613,0.77736,0.95522,0.00829
147,148,creative,8 Book photo frames Cut out a rectangle from the center of a book and use it as a frame for a favorite photo,book photo frames cut out a rectangle from the center of a book and use it as a frame for a favorite photo,book,book,1.0169,1.06285,0.94937,0.96613,1.21954,1.04296,0.00638
148,149,creative,9 Book page garlands Cut pages from a book into triangles and string them together to create a unique garland,book page garlands cut pages from a book into triangles and string them together to create a unique garland,book,book,0.87064,0.94088,0.85962,0.96613,1.29921,0.9873,-0.00644
149,150,creative,10 Book birdhouses Use an old book as the base for a birdhouse adding a roof and perch for feathered friends,book birdhouses use an old book as the base for a birdhouse adding a roof and perch for feathered friends,book,book,0.9064,0.9176,0.96611,0.96613,1.24326,0.9999,-0.00806
150,151,creative,1 A book can be used as a secret storage compartment by cutting out the pages and placing small items inside,a book can be used as a secret storage compartment by cutting out the pages and placing small items inside,book,book,1.09491,0.98086,1.0443,0.96612,1.25407,1.06805,0.00149
151,152,creative,2 A book can be turned into a unique piece of art by using the pages to create paper sculptures or collages,a book can be turned into a unique piece of art by using the pages to create paper sculptures or collages,book,book,1.06301,0.99072,0.97123,0.96613,1.21834,1.04189,0.00202
152,153,creative,3 A book can be used as a makeshift laptop stand by propping it up under the computer,a book can be used as a makeshift laptop stand by propping it up under the computer,book,book,0.86414,0.96112,0.9767,0.96613,1.22011,0.99764,-0.00603
153,154,creative,4 A book can be transformed into a birdhouse by cutting a hole in the cover and filling it with birdseed,a book can be transformed into a birdhouse by cutting a hole in the cover and filling it with birdseed,book,book,0.9051899999999999,0.99861,0.95974,0.96613,1.24163,1.01426,-0.00187
154,155,creative,5 A book can be used as a makeshift doorstop by placing it under a heavy door,a book can be used as a makeshift doorstop by placing it under a heavy door,book,book,1.09965,0.98185,1.04107,0.96611,0.78037,0.97381,0.00244
155,156,creative,6 A book can be used as a weight for exercise by holding it while doing arm curls or squats,a book can be used as a weight for exercise by holding it while doing arm curls or squats,book,book,0.90888,0.93702,0.91831,0.96613,0.78628,0.90332,-0.0054
156,157,creative,7 A book can be used as a makeshift pillow by folding it in half and placing it under the head,a book can be used as a makeshift pillow by folding it in half and placing it under the head,book,book,1.09416,1.00397,0.98275,0.96613,1.22142,1.05369,0.00382
157,158,creative,8 A book can be used as a plant pot by hollowing out the pages and filling it with soil and seeds,a book can be used as a plant pot by hollowing out the pages and filling it with soil and seeds,book,book,0.97844,1.07709,0.97239,0.96613,1.2213,1.04307,0.00614
158,159,creative,9 A book can be used as a unique gift box by placing a small present inside and wrapping it in decorative paper,a book can be used as a unique gift box by placing a small present inside and wrapping it in decorative paper,book,book,0.90506,0.98789,1.0649,0.96613,1.22146,1.02909,-0.00361
159,160,creative,10 A book can be used as a teaching tool by creating interactive activities and games based on the content,a book can be used as a teaching tool by creating interactive activities and games based on the content,book,book,1.1078999999999999,0.99147,1.0015,0.96613,0.77878,0.96916,0.00376
160,161,creative,1 A book can be used as a makeshift laptop stand to elevate the screen for better posture,a book can be used as a makeshift laptop stand to elevate the screen for better posture,book,book,0.97032,0.98711,1.04375,0.96613,1.25451,1.04436,-0.00164
161,162,creative,2 Pages from a book can be folded into origami shapes and used as decorations,pages from a book can be folded into origami shapes and used as decorations,book,book,1.09612,0.98213,0.9863,0.96613,1.31095,1.06833,0.00205
162,163,creative,3 A hollowedout book can be used as a secret storage compartment for small items,a hollowedout book can be used as a secret storage compartment for small items,book,book,0.90974,1.03293,0.9047000000000001,0.96619,0.7194499999999999,0.9066,0.00211
163,164,creative,4 Pages from a book can be used as wrapping paper for gifts,pages from a book can be used as wrapping paper for gifts,book,book,1.09849,0.98906,0.96059,0.96614,1.26227,1.05531,0.00295
164,165,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.00442
165,166,creative,6 Pages from a book can be cut into strips and woven into a unique bookmark,pages from a book can be cut into strips and woven into a unique bookmark,book,book,1.04129,0.88455,1.04023,0.96613,1.18826,1.02409,-0.00727
166,167,creative,7 A book can be used as a makeshift weight for exercises,a book can be used as a makeshift weight for exercises,book,book,0.93915,0.97869,0.98898,0.96599,0.7833600000000001,0.93123,-0.00189
167,168,creative,8 Pages from a book can be used as kindling for a fire,pages from a book can be used as kindling for a fire,book,book,0.90131000000000006,1.05251,1.02298,0.96612,0.78218,0.94502,0.00224
168,169,creative,9 A book can be used as a makeshift level to ensure objects are straight,a book can be used as a makeshift level to ensure objects are straight,book,book,1.16621,1.0226,0.96317,0.96611,1.21742,1.0671,0.00752
169,170,creative,10 Pages from a book can be used as a canvas for painting or drawing,pages from a book can be used as a canvas for painting or drawing,book,book,1.08684,0.99243,0.95019,0.96613,1.2263600000000001,1.04439,0.00302
170,171,creative,1 Book planters Cut out the center of a hardcover book line it with plastic and use it as a planter for succulents or other small plants,book planters cut out the center of a hardcover book line it with plastic and use it as a planter for succulents or other small plants,book,book,1.1267800000000001,1.05547,1.02211,0.96613,0.77911,0.98992,0.00899
171,172,creative,2 Secret storage Cut out the pages of a book and use the hollowedout space to store valuables or hide a spare key,secret storage cut out the pages of a book and use the hollowedout space to store valuables or hide a spare key,book,book,0.90534,1.03958,1.07536,0.96613,0.77633,0.95255,9e-4
172,173,creative,3 Bookshelf art Arrange books in a visually interesting way to create a unique piece of wall art,bookshelf art arrange books in a visually interesting way to create a unique piece of wall art,book,book,1.02765,1.18429,1.00259,0.96605,1.23054,1.08222,0.01549
173,174,creative,4 Book lamp Use a hardcover book as a base for a DIY lamp with the pages acting as a lampshade,book lamp use a hardcover book as a base for a diy lamp with the pages acting as a lampshade,book,book,1.0943100000000001,1.05509,0.95017,0.96613,0.78035,0.96921,0.00867
174,175,creative,5 Book clutch Turn a small hardcover book into a clutch purse by attaching a chain or strap to the spine,book clutch turn a small hardcover book into a clutch purse by attaching a chain or strap to the spine,book,book,1.09338,0.93525,1.03418,0.96613,0.80804,0.9674,-0.00128
175,176,creative,6 Book birdhouse Cut out a hole in the center of a hardcover book and use it as a birdhouse,book birdhouse cut out a hole in the center of a hardcover book and use it as a birdhouse,book,book,0.90483,1.12894,0.94991,0.96613,1.21903,1.03377,0.00817
176,177,creative,7 Book page wreath Fold book pages into origami shapes and glue them onto a wreath form to create a unique decoration,book page wreath fold book pages into origami shapes and glue them onto a wreath form to create a unique decoration,book,book,1.08396,0.90547,1.03095,0.9656,1.2515100000000001,1.0475,-0.00409
177,178,creative,8 Book table runner Cut out book pages and use them as a table runner for a literarythemed dinner party,book table runner cut out book pages and use them as a table runner for a literarythemed dinner party,book,book,1.09277,0.94137,1.06662,0.96613,1.22396,1.05817,-0.00174
178,179,creative,9 Bookmarks Use pages from old books to create unique bookmarks,bookmarks use pages from old books to create unique bookmarks,book,book,0.89099,0.89301,1.04472,1.04287,1.27925,1.03017,-0.06338
179,180,creative,10 Book sculpture Cut fold and glue book pages into intricate sculptures such as a paper rose or a 3D butterfly,book sculpture cut fold and glue book pages into intricate sculptures such as a paper rose or a d butterfly,book,book,1.10695,1.01014,1.03952,0.96337,1.08592,1.04118,0.00623
180,181,creative,1 Use the pages to create origami sculptures or paper flowers,use the pages to create origami sculptures or paper flowers,book,book,0.89001,1.05272,0.99138,0.98251,0.76878,0.93708,-0.00892
181,182,creative,2 Hollow out the book to create a secret compartment for storing valuables,hollow out the book to create a secret compartment for storing valuables,book,book,1.14959,1.00758,0.91832,0.96613,1.22771,1.05387,0.00627
182,183,creative,3 Use the cover as a canvas to create a unique piece of art,use the cover as a canvas to create a unique piece of art,book,book,0.9338,1.01397,0.93503,0.96613,0.76831,0.92345,0.00106
183,184,creative,4 Use the pages as a makeshift fan on a hot day,use the pages as a makeshift fan on a hot day,book,book,0.91573,0.98136,1.04556,0.96613,0.78071,0.9379,-0.00296
184,185,creative,5 Stack several books to create a unique side table or bookshelf,stack several books to create a unique side table or bookshelf,book,book,0.9184,1.07821,0.9869,0.96886,1.26845,1.04416,0.00243
185,186,creative,6 Use the pages as wrapping paper for gifts,use the pages as wrapping paper for gifts,book,book,1.10767,0.90878,1.02438,0.96408,1.29509,1.06,-0.00212
186,187,creative,7 Cut out letters from the pages to create unique wall art or a banner,cut out letters from the pages to create unique wall art or a banner,book,book,0.96304,0.98539,1.03791,0.96613,1.21561,1.03362,-0.00187
187,188,creative,8 Use the book as a weight to hold down papers on a windy day,use the book as a weight to hold down papers on a windy day,book,book,1.07275,0.89828,0.97107,0.96613,0.78156,0.93796,-0.00408
188,189,creative,9 Create a book bouquet by folding the pages into flowers and attaching them to stems,create a book bouquet by folding the pages into flowers and attaching them to stems,book,book,1.09469,1.06953,0.99105,0.96615,1.23211,1.07071,0.00872
189,190,creative,10 Use the book as a makeshift laptop stand or tablet holder,use the book as a makeshift laptop stand or tablet holder,book,book,0.96478,0.98216,0.96053,0.96678,0.78321,0.93149,-0.00116
190,191,creative,1 A book can be hollowed out and used as a secret stash box for small items,a book can be hollowed out and used as a secret stash box for small items,book,book,1.09487,1.00487,1.11252,0.96613,0.78066,0.99181,0.00339
191,192,creative,2 Pages from a book can be used to create unique and personalized gift wrap,pages from a book can be used to create unique and personalized gift wrap,book,book,1.06905,0.9914,0.97177,0.96613,1.23514,1.0467,0.00222
192,193,creative,3 Books can be stacked and used as a makeshift side table,books can be stacked and used as a makeshift side table,book,book,0.88584,0.98756,1.04564,0.96748,0.78149,0.9336,-0.00428
193,194,creative,4 Old or damaged books can be repurposed into art by cutting out pages and creating collages or sculptures,old or damaged books can be repurposed into art by cutting out pages and creating collages or sculptures,book,book,1.0774,0.9151,0.97261,0.96615,1.20938,1.02813,-0.00333
194,195,creative,5 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,-3.9e-4
195,196,creative,6 Pages from a book can be folded into intricate origami shapes and used as decorations,pages from a book can be folded into intricate origami shapes and used as decorations,book,book,0.90598,1.04442,1.03631,0.96612,0.7325999999999999,0.93709,0.00172
196,197,creative,7 Books can be used as weights for exercise by holding them while doing squats or lunges,books can be used as weights for exercise by holding them while doing squats or lunges,book,book,1.0950199999999999,1.0621,0.97269,0.9663,1.22382,1.06399,0.00824
197,198,creative,8 A book can be used as a makeshift doorstop to keep a door from closing,a book can be used as a makeshift doorstop to keep a door from closing,book,book,0.9045,0.987,0.98282,0.96614,1.21959,1.01201,-0.00295
198,199,creative,9 Pages from a book can be used to create unique and personalized bookmarks,pages from a book can be used to create unique and personalized bookmarks,book,book,0.87109,0.99052,1.04065,0.96613,1.29392,1.03246,-0.00428
199,200,creative,10 Books can be used as a makeshift lap desk to write or draw on while sitting on the couch or in bed,books can be used as a makeshift lap desk to write or draw on while sitting on the couch or in bed,book,book,1.09559,1.03582,1.0097,0.96613,1.21952,1.06535,0.00605
200,201,creative,1 A book can be used as a decorative item by stacking them up and using them as a base for a lamp or a vase,a book can be used as a decorative item by stacking them up and using them as a base for a lamp or a vase,book,book,1.09458,0.98495,0.95851,0.96613,1.2412,1.04907,0.00258
201,202,creative,2 A book can be used as a makeshift laptop stand to elevate the screen to eye level,a book can be used as a makeshift laptop stand to elevate the screen to eye level,book,book,0.97964,0.98811,0.94804,0.96613,1.22832,1.02205,-3.9e-4
202,203,creative,3 A book can be used as a paperweight to keep loose papers from flying away,a book can be used as a paperweight to keep loose papers from flying away,book,book,0.81963,0.86793,0.97351,0.96613,1.22329,0.9701,-0.01438
203,204,creative,4 A book can be used as a doorstop to hold a door open,a book can be used as a doorstop to hold a door open,book,book,0.9047000000000001,0.99231,0.95544,0.96612,1.21851,1.00742,-0.00228
204,205,creative,5 A book can be used as a makeshift pillow or cushion if you need to rest your head or sit on a hard surface,a book can be used as a makeshift pillow or cushion if you need to rest your head or sit on a hard surface,book,book,1.09472,1.02108,0.99542,0.96613,1.2212,1.05971,0.00503
205,206,creative,6 A book can be used as a plant stand by placing a potted plant on top of it,a book can be used as a plant stand by placing a potted plant on top of it,book,book,1.09414,1.01344,0.87554,0.96613,1.18346,1.02654,0.00557
206,207,creative,7 A book can be used as a hiding spot by cutting out a hollow space in the pages to store small items,a book can be used as a hiding spot by cutting out a hollow space in the pages to store small items,book,book,1.09476,1.02246,0.89037,0.96613,1.21958,1.03866,0.00609
207,208,creative,8 A book can be used as a DIY phone or tablet stand by folding the cover back and using it as a stand,a book can be used as a diy phone or tablet stand by folding the cover back and using it as a stand,book,book,1.09198,0.98732,0.95961,0.96613,1.21883,1.04477,0.00271
208,209,creative,9 A book can be used as a prop in a photoshoot or as a background for a social media post,a book can be used as a prop in a photoshoot or as a background for a social media post,book,book,0.90195,1.01309,1.06988,0.96613,1.12203,1.01462,-0.00167
209,210,creative,10 A book can be used as a creative gift wrap by wrapping a present in the pages and tying it with a ribbon,a book can be used as a creative gift wrap by wrapping a present in the pages and tying it with a ribbon,book,book,0.90541,1.01948,1.04147,0.96613,0.78191,0.94288,-3.3e-4
210,211,creative,1 A secret compartment for hiding small items,a secret compartment for hiding small items,book,book,0.89349,0.96453,0.97927,0.96602,0.6896,0.89858,-0.00408
211,212,creative,2 A makeshift laptop stand,a makeshift laptop stand,book,book,1.03711,1.01877,1.03334,0.9218500000000001,1.21183,1.04458,0.033
212,213,creative,3 A unique paperweight for your desk,a unique paperweight for your desk,book,book,0.83316,0.96814,0.9077,0.96741,0.76613,0.88851,-0.00596
213,214,creative,4 A decorative element for a bookshelf or coffee table,a decorative element for a bookshelf or coffee table,book,book,1.09995,1.01874,0.95565,0.96706,1.23234,1.05475,0.00471
214,215,creative,5 A DIY lampshade,a diy lampshade,book,book,0.9749,0.93538,1.00765,1.07709,0.83089,0.96518,-0.08002
215,216,creative,6 A base for a plant pot,a base for a plant pot,book,book,1.06724,0.99599,0.8375900000000001,0.96678,1.2325,1.02002,0.00329
216,217,creative,7 A backdrop for a photoshoot or video,a backdrop for a photoshoot or video,book,book,1.02054,0.99731,1.04006,0.96574,1.2616800000000001,1.05707,8.8e-4
217,218,creative,8 A tool for pressing flowers or leaves,a tool for pressing flowers or leaves,book,book,0.95357,0.97084,0.87504,0.96332,0.7755799999999999,0.90767,7.9e-4
218,219,creative,9 A creative canvas for sketching or painting,a creative canvas for sketching or painting,book,book,0.89635,1.00146,1.03572,0.9991,0.82135,0.9508,-0.02441
219,220,creative,10 A source of inspiration for writing prompts or creative writing exercises,a source of inspiration for writing prompts or creative writing exercises,book,book,0.93081,0.92736,0.98898,0.9526,0.76184,0.91232,0.00311
220,221,creative,1 A book can be used as a secret compartment to hide small items or valuables,a book can be used as a secret compartment to hide small items or valuables,book,book,0.90997,1.01181,1.01657,0.96613,0.7101500000000001,0.92293,-4.5e-4
221,222,creative,2 A book can be turned into a unique piece of art by cutting out shapes and creating a 3D effect,a book can be turned into a unique piece of art by cutting out shapes and creating a d effect,book,book,0.89496,0.93185,1.02202,0.96613,1.23971,1.01093,-0.0078
222,223,creative,3 A book can be used as a makeshift laptop stand to elevate the screen for better posture,a book can be used as a makeshift laptop stand to elevate the screen for better posture,book,book,0.97032,0.98711,1.04375,0.96613,1.25451,1.04436,-0.00164
223,224,creative,4 A book can be used as a makeshift doorstop to keep a door from closing,a book can be used as a makeshift doorstop to keep a door from closing,book,book,0.9045,0.987,0.98282,0.96614,1.21959,1.01201,-0.00295
224,225,creative,5 A book can be used as a makeshift weights for exercising by holding it in each hand,a book can be used as a makeshift weights for exercising by holding it in each hand,book,book,0.89968,0.93779,1.05884,0.96613,0.7807999999999999,0.92865,-0.00687
225,226,creative,6 A book can be used as a makeshift pillow by placing it under your head while sleeping or napping,a book can be used as a makeshift pillow by placing it under your head while sleeping or napping,book,book,0.90619,0.92009,0.95582,0.96613,1.21991,0.99363,-0.00775
226,227,creative,7 A book can be used as a makeshift booster seat for children who need a little extra height at the table,a book can be used as a makeshift booster seat for children who need a little extra height at the table,book,book,1.09581,1.01239,0.9651,0.96613,0.78049,0.96398,0.00533
227,228,creative,8 A book can be used as a makeshift plant stand by placing a potted plant on top of it,a book can be used as a makeshift plant stand by placing a potted plant on top of it,book,book,0.90507,1.01319,0.94306,0.96613,0.7781,0.92111,8e-5
228,229,creative,9 A book can be used as a makeshift sunshade by holding it above your head to block the sun,a book can be used as a makeshift sunshade by holding it above your head to block the sun,book,book,0.90407,0.98216,0.96865,0.96612,1.21642,1.00748,-0.00319
229,230,creative,10 A book can be used as a makeshift sled by sliding down a snowy hill on it,a book can be used as a makeshift sled by sliding down a snowy hill on it,book,book,1.00852,1.00854,0.9916,0.96613,0.7807999999999999,0.95112,0.00227
230,231,creative,1 Bookshelf decoration Use books to create a unique and eyecatching display on your bookshelf by arranging them in different patterns and colors,bookshelf decoration use books to create a unique and eyecatching display on your bookshelf by arranging them in different patterns and colors,book,book,0.90379,1.11175,0.97467,0.96613,0.74632,0.94053,0.00731
231,232,creative,2 Secret storage Cut out the pages of an old book to create a hidden compartment for storing small items like jewelry or cash,secret storage cut out the pages of an old book to create a hidden compartment for storing small items like jewelry or cash,book,book,1.09475,1.02509,1.12102,0.96613,0.76786,0.99497,0.00487
232,233,creative,3 Book art Use pages from a book to create intricate paper art such as origami or paper quilling,book art use pages from a book to create intricate paper art such as origami or paper quilling,book,book,1.10002,1.02323,1.10571,0.96632,1.29108,1.09727,0.00411
233,234,creative,4 Book lamp Turn an old hardcover book into a lamp by drilling a hole through the center and inserting a light bulb,book lamp turn an old hardcover book into a lamp by drilling a hole through the center and inserting a light bulb,book,book,0.84939,0.97436,0.90922,0.96598,1.21964,0.98372,-0.00473
234,235,creative,5 Book planter Hollow out the pages of a book and use it as a planter for small succulents or other plants,book planter hollow out the pages of a book and use it as a planter for small succulents or other plants,book,book,0.90371,1.0429599999999999,0.97391,0.96613,1.2252399999999999,1.02239,0.00136
235,236,creative,6 Book purse Turn a hardcover book into a unique and stylish purse by attaching a strap and lining the inside with fabric,book purse turn a hardcover book into a unique and stylish purse by attaching a strap and lining the inside with fabric,book,book,0.90706,1.01495,1.05186,0.96613,1.30171,1.04834,-0.00149
236,237,creative,7 Book clock Use the cover of a book as the face of a clock and add clock hands to create a oneofakind timepiece,book clock use the cover of a book as the face of a clock and add clock hands to create a oneofakind timepiece,book,book,0.90764,1.03477,1.05929,0.96613,1.21831,1.03723,9e-5
237,238,creative,8 Book birdhouse Cut a hole in the side of a book and use it as a birdhouse for small birds like finches or chickadees,book birdhouse cut a hole in the side of a book and use it as a birdhouse for small birds like finches or chickadees,book,book,0.905,0.9879,1.0394,0.96613,0.95478,0.97064,-0.00298
238,239,creative,9 Book table Stack several books together and add a glass top to create a unique and functional side table,book table stack several books together and add a glass top to create a unique and functional side table,book,book,0.96922,1.02026,0.97303,0.96613,0.77287,0.9403,0.00221
239,240,creative,10 Book sculpture Use pages from a book to create a threedimensional sculpture such as a paper mache animal or a bookinspired installation art piece,book sculpture use pages from a book to create a threedimensional sculpture such as a paper mache animal or a bookinspired installation art piece,book,book,1.09699,0.97204,0.96494,0.96613,0.78021,0.95606,0.00229
240,241,creative,1 A book can be used as a makeshift laptop stand or riser,a book can be used as a makeshift laptop stand or riser,book,book,1.07128,0.99708,1.02382,0.96613,0.78816,0.96929,0.00291
241,242,creative,2 Pages from a book can be used as unique and decorative wrapping paper,pages from a book can be used as unique and decorative wrapping paper,book,book,1.15161,0.98053,0.91289,0.96616,0.73344,0.94893,0.00503
242,243,creative,3 A book can be hollowed out and used as a secret storage compartment,a book can be hollowed out and used as a secret storage compartment,book,book,0.93991,1.04382,1.07342,0.96616,1.20089,1.04484,0.00159
243,244,creative,4 Pages from a book can be folded into intricate origami designs,pages from a book can be folded into intricate origami designs,book,book,0.90249,1.00693,0.96095,0.96598,0.75387,0.91804,-4.9e-4
244,245,creative,5 A book can be used as a makeshift doorstop,a book can be used as a makeshift doorstop,book,book,1.03836,1.02887,0.95065,0.9661,1.21982,1.04076,0.00442
245,246,creative,6 Pages from a book can be cut into unique shapes and used as bookmarks,pages from a book can be cut into unique shapes and used as bookmarks,book,book,1.07376,1.04237,1.03524,0.96613,0.6934199999999999,0.96218,0.00647
246,247,creative,7 A book can be used as a makeshift paperweight,a book can be used as a makeshift paperweight,book,book,0.93439,1.00104,0.92505,0.96632,1.21853,1.00907,-6.2e-4
247,248,creative,8 Pages from a book can be used to create a unique and personalized scrapbook,pages from a book can be used to create a unique and personalized scrapbook,book,book,0.99649,0.98216,0.96226,0.96613,0.76372,0.93415,2.1e-4
248,249,creative,9 A book can be used as a makeshift level for DIY projects,a book can be used as a makeshift level for diy projects,book,book,0.96188,1.05144,0.96414,0.96612,0.7792600000000001,0.94457,0.00445
249,250,creative,10 Pages from a book can be used to create a unique and personalized piece of wall art,pages from a book can be used to create a unique and personalized piece of wall art,book,book,0.91813,0.98605,1.03752,0.96613,0.77014,0.93559,-0.00245
