...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
147,148,creative,8 A rope bridge for a treehouse or backyard obstacle course,a rope bridge for a treehouse or backyard obstacle course,rope,rope,0.89532,1.00181,1.0156,0.96051,0.92421,0.95949,0.0056
148,149,creative,9 A rope leash for a pet dog on walks,a rope leash for a pet dog on walks,rope,rope,0.84094,1.11961,0.92243,0.96018,0.8888,0.94639,-0.00474
149,150,creative,10 A decorative rope vase or bowl for holding small items,a decorative rope vase or bowl for holding small items,rope,rope,1.1323400000000001,0.99981,1.00166,0.95453,0.89202,0.99607,0.00122
150,151,creative,1 Turning it into a swing on a sturdy tree branch,turning it into a swing on a sturdy tree branch,rope,rope,0.97805,0.99818,0.93905,0.961,0.90614,0.95648,-0.0061
151,152,creative,2 Creating a DIY hammock for outdoor relaxation,creating a diy hammock for outdoor relaxation,rope,rope,0.88965,1.06352,0.96363,0.9852,0.91284,0.96297,0.00103
152,153,creative,3 Tying it across two trees to create a zipline,tying it across two trees to create a zipline,rope,rope,1.12968,1.05096,1.13818,0.96083,1.10428,1.07679,0.02047
153,154,creative,4 Making a rope ladder for a treehouse or bunk bed,making a rope ladder for a treehouse or bunk bed,rope,rope,1.1551,1.03837,0.9415,0.96577,1.04656,1.02946,-0.00755
154,155,creative,5 Creating a DIY climbing wall with ropes for an indoor or outdoor space,creating a diy climbing wall with ropes for an indoor or outdoor space,rope,rope,0.84901,1.00158,0.99199,0.96098,1.10514,0.98174,0.00107
155,156,creative,6 Tying it to a tractor or ATV for a fun game of tugofwar,tying it to a tractor or atv for a fun game of tugofwar,rope,rope,1.1728399999999999,0.9396,0.97105,0.96095,0.89482,0.98785,-0.00437
156,157,creative,7 Crafting a rope bulletin board for organizing notes and papers,crafting a rope bulletin board for organizing notes and papers,rope,rope,1.12562,0.90821,0.87192,0.96302,1.10848,0.99545,-0.02056
157,158,creative,8 Weaving it into a unique piece of wall art or rug,weaving it into a unique piece of wall art or rug,rope,rope,1.0026,1.05065,1.01971,0.96094,0.87892,0.98256,0.00656
158,159,creative,9 Tying it to a bucket to make a simple DIY pulley system,tying it to a bucket to make a simple diy pulley system,rope,rope,1.04211,1.03576,1.14726,0.96095,1.105,1.05822,0.02231
159,160,creative,10 Making rope handles for a DIY wooden crate or storage box,making rope handles for a diy wooden crate or storage box,rope,rope,0.84451,0.9025,1.05533,0.95435,0.89779,0.9309,0.0097
160,161,creative,1 Create a Macramé wall hanging or plant holder,create a macramé wall hanging or plant holder,rope,rope,1.1431,0.94071,0.96883,0.98623,0.88198,0.98417,-0.00267
161,162,creative,2 Use as a makeshift clothesline or to hang up a hammock,use as a makeshift clothesline or to hang up a hammock,rope,rope,0.84151,1.07528,1.08663,0.96078,0.89592,0.97202,0.01804
162,163,creative,3 Weave a rope rug or mat,weave a rope rug or mat,rope,rope,1.18577,1.06096,0.98347,0.9547,1.04078,1.04514,-0.002
163,164,creative,4 Create a rope swing or zipline in your backyard,create a rope swing or zipline in your backyard,rope,rope,0.8463700000000001,0.9456,1.0675,0.9615,1.10453,0.9851,0.01093
164,165,creative,5 Use as a pulley system to lift heavy items,use as a pulley system to lift heavy items,rope,rope,0.88152,0.93239,1.08389,0.96562,1.11142,0.99497,0.0129
165,166,creative,6 Make a pet leash or toy for your furry friend,make a pet leash or toy for your furry friend,rope,rope,1.15153,1.08228,1.1059,0.96196,1.06116,1.07257,0.01668
166,167,creative,7 Create a hanging bookshelf or storage organizer,create a hanging bookshelf or storage organizer,rope,rope,1.16104,1.05788,1.0098,1.02835,1.09937,1.07129,0.00613
167,168,creative,8 Use as a makeshift belt or strap for a piece of furniture,use as a makeshift belt or strap for a piece of furniture,rope,rope,1.15665,1.07204,1.01186,0.96094,1.10466,1.06123,0.00242
168,169,creative,9 Create an obstacle course or rope bridge for kids to play on,create an obstacle course or rope bridge for kids to play on,rope,rope,0.94408,0.95045,1.14401,0.96095,1.10589,1.02108,0.02109
169,170,creative,10 Use as a decorative element in DIY home decor projects,use as a decorative element in diy home decor projects,rope,rope,0.84284,0.91469,1.02721,0.95467,0.90517,0.92892,0.00586
170,171,creative,1 Using rope to create a DIY hammock,using rope to create a diy hammock,rope,rope,0.88887,1.08691,0.84921,0.95091,0.94076,0.94333,-0.01742
171,172,creative,2 Tying up a tree swing with a rope,tying up a tree swing with a rope,rope,rope,1.1654200000000001,0.94626,0.94711,0.96231,1.09958,1.02414,-0.00932
172,173,creative,3 Creating a rope ladder for a treehouse or loft,creating a rope ladder for a treehouse or loft,rope,rope,1.16662,1.09424,0.83922,0.96634,1.1175,1.03678,-0.02189
173,174,creative,4 Making a rope course for outdoor team building activities,making a rope course for outdoor team building activities,rope,rope,0.84832,0.90622,1.08718,1.00656,0.89423,0.9485,0.01767
174,175,creative,5 Using rope to create a nauticalthemed decor like a wall hanging or a net,using rope to create a nauticalthemed decor like a wall hanging or a net,rope,rope,0.86455,1.05373,0.97597,0.96103,0.87863,0.94678,0.00162
175,176,creative,6 Tying up a tarp tent or canopy with a rope,tying up a tarp tent or canopy with a rope,rope,rope,1.1575199999999999,1.03275,0.92882,0.96093,1.10552,1.03711,-0.01033
176,177,creative,7 Creating a rope bridge over a small stream or creek,creating a rope bridge over a small stream or creek,rope,rope,0.91193,0.91299,1.04363,0.96069,1.10482,0.98681,0.00618
177,178,creative,8 Using rope to hang planters or a lantern,using rope to hang planters or a lantern,rope,rope,1.10916,0.91646,0.89027,0.96878,1.11273,0.99948,-0.01727
178,179,creative,9 Making a rope dog leash or collar,making a rope dog leash or collar,rope,rope,0.77603,0.8709899999999999,0.88636,1.02129,0.86948,0.88483,-0.01014
179,180,creative,10 Using rope to create an obstacle course for backyard challenges,using rope to create an obstacle course for backyard challenges,rope,rope,1.02956,1.0213700000000001,0.90633,0.95958,1.10278,1.00392,-0.01265
180,181,creative,1 Use it as a swing in your backyard or park,use it as a swing in your backyard or park,rope,rope,0.98858,1.01984,1.02835,0.96095,1.1049,1.02052,0.00536
181,182,creative,2 Create a hammock with it,create a hammock with it,rope,rope,0.92938,0.96324,0.95933,0.96152,1.08968,0.98063,-0.00497
182,183,creative,3 Make a rope ladder to access hardtoreach areas,make a rope ladder to access hardtoreach areas,rope,rope,0.8407,0.87898,1.03638,0.96078,0.89614,0.9226,0.00697
183,184,creative,4 Create a rope bridge across a small stream or creek,create a rope bridge across a small stream or creek,rope,rope,0.87848,0.98845,1.1015,0.9619,1.10487,1.00704,0.01639
184,185,creative,5 Use it as a clothesline to dry your clothes outdoors,use it as a clothesline to dry your clothes outdoors,rope,rope,1.17174,1.09206,1.13373,0.96107,0.89391,1.0505,0.02209
185,186,creative,6 Decorate with it by weaving it into designs on a wall or furniture,decorate with it by weaving it into designs on a wall or furniture,rope,rope,0.95607,0.92037,0.96657,0.96095,0.89634,0.94006,-0.00336
186,187,creative,7 Use it as a leash for your pet,use it as a leash for your pet,rope,rope,1.09091,1.06735,1.10599,0.96103,1.11892,1.06884,0.0164
187,188,creative,8 Create an obstacle course for a kids' party or teambuilding activity,create an obstacle course for a kids party or teambuilding activity,rope,rope,0.84954,1.00363,1.0212,0.9593,1.11169,0.98907,0.00516
188,189,creative,9 Use it as a jump rope for exercise or fun,use it as a jump rope for exercise or fun,rope,rope,1.02909,0.8837200000000001,1.0044,0.96056,1.10831,0.99722,-0.00119
189,190,creative,10 Create a DIY pulley system to move heavy objects easily,create a diy pulley system to move heavy objects easily,rope,rope,0.85962,1.04943,1.00942,0.97087,1.09665,0.9972,0.00512
190,191,creative,1 Create a DIY rope swing in your backyard,create a diy rope swing in your backyard,rope,rope,0.8451299999999999,0.9975,1.06632,0.96813,0.89645,0.95471,0.01402
191,192,creative,2 Use it as a clothesline to air dry your laundry,use it as a clothesline to air dry your laundry,rope,rope,1.10575,1.08424,1.01687,0.96109,0.8843799999999999,1.01047,0.0058
192,193,creative,3 Decorate with it by tying it around vases or hanging it on walls,decorate with it by tying it around vases or hanging it on walls,rope,rope,1.00103,0.92236,1.08037,0.96095,1.11924,1.01679,0.01071
193,194,creative,4 Tie it up as a makeshift curtain or room divider,tie it up as a makeshift curtain or room divider,rope,rope,0.83495,0.96213,1.07476,0.96094,0.89486,0.94553,0.0142
194,195,creative,5 Make a rope ladder to reach high places,make a rope ladder to reach high places,rope,rope,1.16483,1.1403699999999999,1.16306,0.9604,1.1007,1.10587,0.02548
195,196,creative,6 Use it as a leash for a pet that loves to pull,use it as a leash for a pet that loves to pull,rope,rope,1.11883,1.07672,1.13144,0.96095,1.12003,1.08159,0.01998
196,197,creative,7 Fashion it into a rope hammock for a relaxing reading spot,fashion it into a rope hammock for a relaxing reading spot,rope,rope,1.0753,1.09236,0.90061,0.96093,1.11382,1.0286,-0.01253
197,198,creative,8 Create a rope obstacle course for children or adults,create a rope obstacle course for children or adults,rope,rope,0.8448100000000001,0.95389,0.8380799999999999,0.96111,0.89371,0.89832,-0.02016
198,199,creative,9 Use it as a safety net for highwire performances or stunts,use it as a safety net for highwire performances or stunts,rope,rope,0.96733,0.9613,1.08158,0.96091,1.10634,1.01549,0.01208
199,200,creative,10 Make a rope handle for a rusticstyle tote bag or basket,make a rope handle for a rusticstyle tote bag or basket,rope,rope,1.15623,0.94318,1.04326,0.96037,0.89352,0.99931,0.00625
200,201,creative,1 Create a DIY hammock by weaving the rope through a series of knots,create a diy hammock by weaving the rope through a series of knots,rope,rope,0.83291,0.91736,0.96059,0.96091,1.11783,0.95792,-0.00506
201,202,creative,2 Use the rope to create a homemade tire swing,use the rope to create a homemade tire swing,rope,rope,1.12041,1.00725,0.8968700000000001,0.96203,0.89415,0.97614,-0.01317
202,203,creative,3 Use the rope to create a rusticlooking wall hanging,use the rope to create a rusticlooking wall hanging,rope,rope,1.02743,0.9273,0.94101,0.96178,1.11134,0.99377,-0.00941
203,204,creative,4 Create a rope ladder to use as a decorative element in your home,create a rope ladder to use as a decorative element in your home,rope,rope,0.8432,1.09073,0.82587,0.96085,0.89508,0.92315,-0.01926
204,205,creative,5 Build a fort or treehouse using a combination of rope and wood,build a fort or treehouse using a combination of rope and wood,rope,rope,0.89977,1.01481,0.92815,0.96086,0.89315,0.93935,-0.00651
205,206,creative,6 Using rope to create a miniature rope bridge in your backyard for kids to play,using rope to create a miniature rope bridge in your backyard for kids to play,rope,rope,0.85578,0.92696,1.05653,0.96095,0.89487,0.93902,0.01069
206,207,creative,7 Use the rope to create a beautiful set of macrame plant holders,use the rope to create a beautiful set of macrame plant holders,rope,rope,0.8469,0.99762,0.97492,0.96122,0.89425,0.93498,4.1e-4
207,208,creative,8 Braid the rope to create a funkylooking handle for a purse or tote bag,braid the rope to create a funkylooking handle for a purse or tote bag,rope,rope,1.15525,0.95295,0.93361,0.96071,0.89428,0.97936,-0.00935
208,209,creative,9 Use the rope to create your own DIY headboard for your bed,use the rope to create your own diy headboard for your bed,rope,rope,0.85346,0.99044,1.1419,0.96103,1.10504,1.01037,0.02243
209,210,creative,10 Use rope to create a clothesline for airdrying laundry,use rope to create a clothesline for airdrying laundry,rope,rope,0.87083,1.05813,0.95541,0.96,0.89277,0.94743,-0.00151
210,211,creative,1 Create a unique wall art piece by coiling a rope into a creative pattern and securing it to a canvas or board,create a unique wall art piece by coiling a rope into a creative pattern and securing it to a canvas or board,rope,rope,0.8742,1.07918,0.99976,0.96095,0.88983,0.96078,0.00535
211,212,creative,2 Use a rope as a makeshift clothesline for drying clothes or hanging decorations,use a rope as a makeshift clothesline for drying clothes or hanging decorations,rope,rope,0.8443,0.89722,1.02425,0.96087,1.10496,0.96632,0.0037200000000000002
212,213,creative,3 Weave a rope into a sturdy hammock for relaxing outdoors,weave a rope into a sturdy hammock for relaxing outdoors,rope,rope,0.97724,0.93685,1.06817,0.95972,0.89294,0.96698,0.01136
213,214,creative,4 Make a DIY rope swing for your backyard or local park,make a diy rope swing for your backyard or local park,rope,rope,0.84716,1.1188,0.8910899999999999,0.96084,1.10517,0.98461,-0.01118
214,215,creative,5 Use a rope to create a fun obstacle course for kids to play on,use a rope to create a fun obstacle course for kids to play on,rope,rope,0.93057,0.92563,0.98357000000000006,0.96095,1.10542,0.98123,-0.0024
215,216,creative,6 Tie a rope into a decorative knot and use as a curtain tieback,tie a rope into a decorative knot and use as a curtain tieback,rope,rope,1.17353,1.03564,1.10702,0.96106,0.89545,1.03454,0.01711
216,217,creative,7 Create a vertical garden by hanging planters from a rope,create a vertical garden by hanging planters from a rope,rope,rope,1.10331,1.13198,0.93141,0.96794,1.10027,1.04698,-0.00702
217,218,creative,8 Use a rope to make a stylish and practical macramé plant hanger,use a rope to make a stylish and practical macramé plant hanger,rope,rope,0.87008,1.07142,0.98434,0.961,0.89754,0.95688,0.00295
218,219,creative,9 Construct a rustic headboard by wrapping a rope around a wooden frame,construct a rustic headboard by wrapping a rope around a wooden frame,rope,rope,1.10968,1.117,0.9258500000000001,0.96117,0.89502,1.00174,-0.00681
219,220,creative,10 Use a rope to make a unique and durable leash for your pet,use a rope to make a unique and durable leash for your pet,rope,rope,1.1581299999999999,0.93592,1.08837,0.96095,0.88958,1.00659,0.01266
220,221,creative,1 Turn it into a swing for kids or adults,turn it into a swing for kids or adults,rope,rope,0.92459,0.93082,0.9946,0.96097,0.89439,0.94107,0.0012
221,222,creative,2 Use it as a way to string up lights for a party or outdoor gathering,use it as a way to string up lights for a party or outdoor gathering,rope,rope,1.02992,0.92717,1.03509,0.96095,0.89478,0.96958,0.00597
222,223,creative,3 Create a rope obstacle course for a challenging workout,create a rope obstacle course for a challenging workout,rope,rope,0.97983,1.08473,0.90277,0.95948,0.89318,0.964,-0.00964
223,224,creative,4 Use it to tie down outdoor furniture during a storm,use it to tie down outdoor furniture during a storm,rope,rope,0.88006,0.90866,0.97704,0.9608099999999999,1.10632,0.96658,-0.00321
224,225,creative,5 Make a rope ladder for a treehouse or cabin,make a rope ladder for a treehouse or cabin,rope,rope,0.8428599999999999,0.86891,0.8793,0.9625900000000001,1.0977999999999999,0.93029,-0.01754
225,226,creative,6 Turn it into a makeshift leash for a pet in a pinch,turn it into a makeshift leash for a pet in a pinch,rope,rope,0.92339,1.0847,0.93613,0.96095,1.10416,1.00187,-0.00605
226,227,creative,7 Use it as a clothesline for drying laundry outside,use it as a clothesline for drying laundry outside,rope,rope,0.82099,0.92935,0.97208,0.96097,1.1092,0.95852,-0.00298
227,228,creative,8 Tie one end to a car and the other to a sled for a makeshift tow system in the snow,tie one end to a car and the other to a sled for a makeshift tow system in the snow,rope,rope,0.99295,0.96283,0.98365,0.96095,1.10515,1.00111,-0.00224
228,229,creative,9 Turn it into a simple pulley system for lifting heavy objects,turn it into a simple pulley system for lifting heavy objects,rope,rope,0.92269,0.87882,0.97516,0.96482,1.11119,0.97054,-0.00425
229,230,creative,10 Use it as a decorative element in a room by draping it across a wall and hanging photos or other objects from it,use it as a decorative element in a room by draping it across a wall and hanging photos or other objects from it,rope,rope,0.92659,1.02764,0.92771,0.96095,1.10529,0.98964,-0.00842
230,231,creative,1 Use it as a swing in the backyard,use it as a swing in the backyard,rope,rope,1.15832,0.93053,0.95901,0.96098,1.10388,1.02254,-0.00797
231,232,creative,2 Create a rope bridge across a small ravine or creek,create a rope bridge across a small ravine or creek,rope,rope,0.97766,1.03025,0.87674,0.96348,0.89472,0.94857,-0.0142
232,233,creative,3 Use it to make a DIY hammock,use it to make a diy hammock,rope,rope,0.90071,0.98173,0.8506199999999999,0.9608099999999999,0.95252,0.92928,-0.01886
233,234,creative,4 Use it to create a pulley system for lifting heavy objects,use it to create a pulley system for lifting heavy objects,rope,rope,0.93336,0.9159,0.98039,0.961,1.11101,0.98033,-0.00312
234,235,creative,5 Use it to make a rope ladder for climbing up to a treehouse or attic,use it to make a rope ladder for climbing up to a treehouse or attic,rope,rope,0.8466400000000001,0.93157,0.99812,0.96095,1.10001,0.96746,6.5e-4
235,236,creative,6 Use it to create an obstacle course,use it to create an obstacle course,rope,rope,0.90086,0.90526,0.85207,0.9608099999999999,0.87857,0.89951,-0.0195
236,237,creative,7 Use it to tie up a makeshift clothesline for drying clothes,use it to tie up a makeshift clothesline for drying clothes,rope,rope,0.8379099999999999,0.88452,0.9635,0.96096,1.10448,0.95027,-0.00521
237,238,creative,8 Use it to make a rope leash for walking a large dog,use it to make a rope leash for walking a large dog,rope,rope,1.17352,0.91015,1.15014,0.961,1.10828,1.06062,0.01901
238,239,creative,9 Use it for knottying practice a hobby that can be surprisingly satisfying,use it for knottying practice a hobby that can be surprisingly satisfying,rope,rope,1.02967,0.93349,1.08337,0.96095,0.89175,0.97985,0.01308
239,240,creative,10 Use it to create a tightrope for circusinspired entertainment,use it to create a tightrope for circusinspired entertainment,rope,rope,0.93109,0.91343,1.01378,0.9607,0.90479,0.94476,0.00345
240,241,creative,1 Create a makeshift swing in your backyard by attaching a rope to a sturdy tree branch,create a makeshift swing in your backyard by attaching a rope to a sturdy tree branch,rope,rope,0.84424,0.9138,0.93232,0.96095,0.89498,0.90926,-0.00737
241,242,creative,2 Use a rope to make a DIY rope ladder that can be hung from a tree or balcony,use a rope to make a diy rope ladder that can be hung from a tree or balcony,rope,rope,1.16728,0.92437,0.8846,0.96095,0.89486,0.96641,-0.01707
242,243,creative,3 Turn your rope into a tugofwar game for kids to play,turn your rope into a tugofwar game for kids to play,rope,rope,1.15512,0.9386,1.07134,0.96143,1.10453,1.0462,0.00844
243,244,creative,4 Use a rope to create a sturdy clothesline for drying clothes,use a rope to create a sturdy clothesline for drying clothes,rope,rope,1.14767,1.07261,0.93199,0.96096,0.9321699999999999,1.00908,-0.00749
244,245,creative,5 Make a suspended hammock by tying a rope to two trees and adding a piece of fabric for support,make a suspended hammock by tying a rope to two trees and adding a piece of fabric for support,rope,rope,1.03819,1.07859,0.94319,0.96095,1.10411,1.02501,-0.00623
245,246,creative,6 Use a rope as a makeshift fence to keep pets or small children in a certain area,use a rope as a makeshift fence to keep pets or small children in a certain area,rope,rope,1.02598,1.07541,1.08581,0.96095,0.89486,1.0086,0.01621
246,247,creative,7 Attach a rope to a wall and use it as a hanging system for plants or artwork,attach a rope to a wall and use it as a hanging system for plants or artwork,rope,rope,0.83273,1.07561,0.9543,0.96095,0.8938,0.94348,-9.2e-4
247,248,creative,8 Use a rope to play a game of limbo at a party,use a rope to play a game of limbo at a party,rope,rope,1.09563,1.00678,1.07747,0.96096,1.10518,1.0492,0.01118
248,249,creative,9 Create a strong rope handle for carrying heavy objects,create a strong rope handle for carrying heavy objects,rope,rope,1.01415,1.11066,0.98284,0.95549,0.88295,0.98922,0.00192
249,250,creative,10 Use a rope to create a DIY balance beam for kids to practice their balance skills,use a rope to create a diy balance beam for kids to practice their balance skills,rope,rope,1.10579,1.00918,0.88079,0.9614,0.89916,0.97126,-0.0154
