...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
130,131,creative,1 As a decoration piece  A book with a beautiful cover or spine can be used to decorate a living or bedroom A pile of books can be turned into a statement piece or a prop for a photoshoot,as a decoration piece a book with a beautiful cover or spine can be used to decorate a living or bedroom a pile of books can be turned into a statement piece or a prop for a photoshoot,book,book,1.09475,0.99071,1.02461,0.96613,1.21956,1.05915,0.0094
131,132,creative,2 As a secret compartment  By carving out the inside pages a book can be transformed into a secret compartment to store small items like jewelry or keys,as a secret compartment by carving out the inside pages a book can be transformed into a secret compartment to store small items like jewelry or keys,book,book,1.09476,1.01901,1.06906,0.96613,0.74211,0.97821,-0.0056
132,133,creative,3 As a plant pot  Cutting a rectangular hole into the pages of a book and filling it with soil can make for a unique and quirky plant pot,as a plant pot cutting a rectangular hole into the pages of a book and filling it with soil can make for a unique and quirky plant pot,book,book,0.90543,0.9772,0.96523,0.96613,1.21951,1.0067,0.00159
133,134,creative,4 As a phone or tablet stand  A thick hardcover book can be used to hold up your phone or tablet while you watch movies or take part in video calls,as a phone or tablet stand a thick hardcover book can be used to hold up your phone or tablet while you watch movies or take part in video calls,book,book,1.05173,0.96034,0.95533,0.96613,0.7804800000000001,0.9428,-0.00481
134,135,creative,5 As a recipe holder  Keep your favorite recipes organized and easily accessible by using an old book to hold and display them,as a recipe holder keep your favorite recipes organized and easily accessible by using an old book to hold and display them,book,book,0.90116,1.08984,1.04469,0.96613,1.2196,1.04428,0.00391
135,136,creative,6 As a puzzle book  Crosswords sudoku and word searches can all be printed into a book to create a portable puzzle collection,as a puzzle book crosswords sudoku and word searches can all be printed into a book to create a portable puzzle collection,book,book,1.09405,0.94959,1.0139,0.96613,1.22275,1.04928,0.00774
136,137,creative,7 As a lampshade  A DIY lampshade can be created by attaching a book to a wire frame and matching it with a light bulb,as a lampshade a diy lampshade can be created by attaching a book to a wire frame and matching it with a light bulb,book,book,1.0694,0.99315,0.93648,0.96613,1.23468,1.03997,0.01251
137,138,creative,8 As a book art  By folding and cutting the pages of a book intricate designs and art can be created that transform the book into an object of art,as a book art by folding and cutting the pages of a book intricate designs and art can be created that transform the book into an object of art,book,book,1.09526,1.06971,0.97282,0.96613,0.75177,0.97114,0.00158
138,139,creative,9 As a journal  An old book with blank pages can be transformed into a journal or diary by filling it with your thoughts and memories,as a journal an old book with blank pages can be transformed into a journal or diary by filling it with your thoughts and memories,book,book,0.88223,1.00177,1.04628,0.96613,0.76639,0.93255999999999994,-0.01562
139,140,creative,10 As a birdhouse  A book can be hollowed out and fitted with a small hole to create a birdhouse The spine can also be modified to create a perch for birds to land,as a birdhouse a book can be hollowed out and fitted with a small hole to create a birdhouse the spine can also be modified to create a perch for birds to land,book,book,1.09475,1.07582,0.95978,0.96613,1.22102,1.0635,0.01676
140,141,creative,1 Use the pages to make unique and personalized wall art,use the pages to make unique and personalized wall art,book,book,0.94155,0.96931,1.04286,0.96646,1.26001,1.03604,0.001
141,142,creative,2 Create a secret compartment by hollowing out the inside of an old book,create a secret compartment by hollowing out the inside of an old book,book,book,1.09473,0.91706,1.06417,0.96613,1.30318,1.06905,0.00633
142,143,creative,3 Fold the pages to create intricate origami sculptures or paper flowers,fold the pages to create intricate origami sculptures or paper flowers,book,book,1.0918,0.96744,1.02783,0.96253,1.25508,1.06094,0.00777
143,144,creative,4 Use the book as a unique and unconventional gift wrapping,use the book as a unique and unconventional gift wrapping,book,book,1.0084,0.96872,0.88306,0.96621,1.2828300000000001,1.02184,0.01191
144,145,creative,5 Make a book birdhouse by cutting a hole in the middle of the text block,make a book birdhouse by cutting a hole in the middle of the text block,book,book,1.09646,1.03696,0.94612,0.96616,1.24644,1.05843,0.01616
145,146,creative,6 Use the book as a weight for pressing flowers or leaves,use the book as a weight for pressing flowers or leaves,book,book,1.08599,1.09231,0.99373,0.96611,0.77612,0.98285,0.00213
146,147,creative,7 Create a book safe by gluing together the pages and cutting out a compartment for storing small items,create a book safe by gluing together the pages and cutting out a compartment for storing small items,book,book,1.06747,0.95513,1.02795,0.96613,0.76319,0.95597,-0.00795
147,148,creative,8 Use the pages for decoupage and create unique home decor items such as coasters or bowls,use the pages for decoupage and create unique home decor items such as coasters or bowls,book,book,1.09425,0.99625,1.05672,0.96606,0.77452,0.97756,-0.00533
148,149,creative,9 Cut out letters and words to create personalized quote art,cut out letters and words to create personalized quote art,book,book,1.09219,1.11918,0.95293,0.97428,1.2849300000000001,1.0847,0.02387
149,150,creative,10 Use the book as a base for a cactus or succulent planter by hollowing out the pages and filling with soil,use the book as a base for a cactus or succulent planter by hollowing out the pages and filling with soil,book,book,0.89987,0.99554,1.05836,0.96613,0.98885,0.98175,-0.00879
150,151,creative,1 Turn it into a mini bookshelf and display small plants or trinkets inside,turn it into a mini bookshelf and display small plants or trinkets inside,book,book,0.98485,1.08133,0.96694,0.9661,1.21389,1.04262,0.01091
151,152,creative,2 Use the pages to create original artwork collages or paper sculptures,use the pages to create original artwork collages or paper sculptures,book,book,1.10475,0.97158,1.00688,0.91755,1.2159,1.04333,-0.00651
152,153,creative,3 Hollow out the inside to create a secret stash box for valuables or keepsakes,hollow out the inside to create a secret stash box for valuables or keepsakes,book,book,0.90757,1.01285,1.00973,0.96613,0.78009,0.93527,-0.01174
153,154,creative,4 Use the pages to create unique gift tags or bookmarks,use the pages to create unique gift tags or bookmarks,book,book,0.96093,0.98547,0.99075,0.9641,0.68911,0.91807,-0.0131
154,155,creative,5 Turn it into a lampshade by cutting out shapes and attaching it to an existing lamp frame,turn it into a lampshade by cutting out shapes and attaching it to an existing lamp frame,book,book,1.05696,0.99389,0.96538,0.96613,1.28125,1.05272,0.01208
155,156,creative,6 Use it as a makeshift laptop stand to improve posture while working from home,use it as a makeshift laptop stand to improve posture while working from home,book,book,1.02103,1.05121,0.88651,0.96613,1.20889,1.02675,0.01449
156,157,creative,7 Cut out letters or words to create a personalized sign or quote for your wall,cut out letters or words to create a personalized sign or quote for your wall,book,book,1.12176,0.92942,1.05795,0.96621,0.7611600000000001,0.9673,-0.00788
157,158,creative,8 Use it as a prop for a photoshoot or movie set,use it as a prop for a photoshoot or movie set,book,book,0.99121,1.015,0.98843,0.96613,0.85379,0.96291,-0.00419
158,159,creative,9 Fold the pages into a threedimensional shape like a butterfly or origami animal,fold the pages into a threedimensional shape like a butterfly or origami animal,book,book,1.09404,1.00901,1.00527,0.96628,0.81117,0.97715,-0.00125
159,160,creative,10 Use it as a weight to hold down napkins or tablecloths during an outdoor picnic or BBQ,use it as a weight to hold down napkins or tablecloths during an outdoor picnic or bbq,book,book,1.09662,1.05662,1.04304,0.96613,1.0404,1.04056,0.00672
160,161,creative,1 Turn a book into a hidden storage compartment by cutting out the pages and gluing them together creating a secret space to store small items,turn a book into a hidden storage compartment by cutting out the pages and gluing them together creating a secret space to store small items,book,book,0.9052,0.94304,0.90058,0.96613,1.22724,0.98844,0.0028
161,162,creative,2 Use a book as a flower vase by hollowing out the middle and placing a small jar of water inside to hold flowers,use a book as a flower vase by hollowing out the middle and placing a small jar of water inside to hold flowers,book,book,0.90525,1.06701,1.04052,0.96613,0.7806500000000001,0.95191,-0.0103
162,163,creative,3 Create a book lamp by cutting the pages at an angle and placing a lightbulb inside to cast a glow,create a book lamp by cutting the pages at an angle and placing a lightbulb inside to cast a glow,book,book,0.95896,0.97965,1.00437,0.96604,0.77646,0.9371,-0.01079
163,164,creative,4 Make a bookshelf out of books by stacking them horizontally and securing them together with glue or brackets,make a bookshelf out of books by stacking them horizontally and securing them together with glue or brackets,book,book,0.99601,0.96355,1.05605,0.96613,0.75023,0.94639,-0.01276
164,165,creative,5 Turn a book into a phone charging station by cutting out a space for the charging cord and placing the phone inside the hollowedout pages,turn a book into a phone charging station by cutting out a space for the charging cord and placing the phone inside the hollowedout pages,book,book,1.09738,1.039,1.09666,0.96613,1.22006,1.08385,0.00899
165,166,creative,6 Use a book as a picture frame by cutting out the middle and pasting a photo to the first page creating a unique display stand,use a book as a picture frame by cutting out the middle and pasting a photo to the first page creating a unique display stand,book,book,0.93484,1.03508,1.07115,0.96613,1.23794,1.04903,0.00214
166,167,creative,7 Create a book clock by removing the pages and placing a clock mechanism in the center attaching the hands to the outside cover,create a book clock by removing the pages and placing a clock mechanism in the center attaching the hands to the outside cover,book,book,0.90105,0.97751,0.95891,0.96613,0.7798700000000001,0.91669,-0.01176
167,168,creative,8 Use a book as a purse by adding a handle and reinforcing the cover with cardboard or fabric,use a book as a purse by adding a handle and reinforcing the cover with cardboard or fabric,book,book,1.09472,0.97772,1.04504,0.96613,1.06127,1.02898,0.00299
168,169,creative,9 Turn a book into a mini bar by cutting out the pages and inserting bottles and glasses into the center,turn a book into a mini bar by cutting out the pages and inserting bottles and glasses into the center,book,book,0.86073,0.95498,1.01307,0.96613,1.2197,1.00292,-0.00393
169,170,creative,10 Use a book as a birdhouse by cutting out a space for the bird to enter and adding twigs and decorations to the cover,use a book as a birdhouse by cutting out a space for the bird to enter and adding twigs and decorations to the cover,book,book,0.90527,0.99327,0.90286,0.96613,1.22113,0.99773,0.00518
170,171,creative,1 Turn it into a plant pot holder By cutting a hole through the middle of a thick book you can create a unique plant holder that adds charm to your home decor,turn it into a plant pot holder by cutting a hole through the middle of a thick book you can create a unique plant holder that adds charm to your home decor,book,book,1.09472,0.98495,0.95975,0.96613,1.2530000000000001,1.05171,0.01292
171,172,creative,2 Use it as a visual focal point in your room Stack books of different sizes and colors to create a visually appealing display on your coffee table or shelf,use it as a visual focal point in your room stack books of different sizes and colors to create a visually appealing display on your coffee table or shelf,book,book,0.90517,0.9731,1.04012,0.96613,0.7801,0.93292,-0.01529
172,173,creative,3 Create a hidden storage compartment By cutting out the pages of an old book you can create a secret compartment to hide your valuables,create a hidden storage compartment by cutting out the pages of an old book you can create a secret compartment to hide your valuables,book,book,1.09457,0.9888,0.95713,0.96613,1.30813,1.06295,0.01491
173,174,creative,4 Turn it into art With a little imagination books can be turned into unique and beautiful art pieces You can fold pages into origamistyle artwork use pages to create a 3D sculpture or paint directly onto the pages,turn it into art with a little imagination books can be turned into unique and beautiful art pieces you can fold pages into origamistyle artwork use pages to create a d sculpture or paint directly onto the pages,book,book,0.90532,1.01357,1.04927,0.96613,0.77982,0.94282,-0.01354
174,175,creative,5 Decorate your walls with book pages Cut out pages from a book and use them to create a statement wall in your home,decorate your walls with book pages cut out pages from a book and use them to create a statement wall in your home,book,book,1.09151,0.98131,1.03779,0.96613,0.7806,0.97147,-0.00523
175,176,creative,6 Use it to create a makeshift laptop stand Prop up your laptop on a stack of books for a DIY stand that can help improve your posture,use it to create a makeshift laptop stand prop up your laptop on a stack of books for a diy stand that can help improve your posture,book,book,0.90622,1.01319,0.9608099999999999,0.96613,0.79147,0.92756,-0.00933
176,177,creative,7 Use it as a makeshift stand for your phone You can use a book to prop up your phone for a makeshift stand that lets you watch videos or take video calls handsfree,use it as a makeshift stand for your phone you can use a book to prop up your phone for a makeshift stand that lets you watch videos or take video calls handsfree,book,book,0.91527,0.98683,1.09112,0.96613,0.7805,0.94797,-0.01624
177,178,creative,8 Turn a book into a lamp Cut out the pages of a book to create a unique and stylish lampshade that looks great in any room,turn a book into a lamp cut out the pages of a book to create a unique and stylish lampshade that looks great in any room,book,book,1.09393,1.0241,1.02553,0.96613,1.20019,1.06198,0.01049
178,179,creative,9 Turn it into a journal By binding together unused pages from an old book you can create a unique journal that makes for a great gift idea,turn it into a journal by binding together unused pages from an old book you can create a unique journal that makes for a great gift idea,book,book,0.93495,0.92636,1.04104,0.96613,0.77654,0.929,-0.01639
179,180,creative,10 Use it to create unique bookmarks Cut out pages from a book and transform them into oneofakind bookmarks that can be used to hold your place in your current read,use it to create unique bookmarks cut out pages from a book and transform them into oneofakind bookmarks that can be used to hold your place in your current read,book,book,1.02799,1.01349,0.95984,0.96613,0.7243999999999999,0.93837,-0.00511
180,181,creative,1 A secret compartment can be created by hollowing out the middle of a thick book,a secret compartment can be created by hollowing out the middle of a thick book,book,book,0.97579,1.00715,1.0378,0.96613,1.27809,1.05299,0.00542
181,182,creative,2 Pages can be folded into origami shapes to create a unique decoration,pages can be folded into origami shapes to create a unique decoration,book,book,1.06337,0.99165,1.02655,0.96589,1.26093,1.06168,0.00895
182,183,creative,3 Old books with beautiful covers can be framed and displayed as art,old books with beautiful covers can be framed and displayed as art,book,book,0.89985,0.92961,0.9670300000000001,0.96614,1.23635,0.9998,-7.8e-4
183,184,creative,4 Browned pages can be used to create a vintagelooking scrapbook,browned pages can be used to create a vintagelooking scrapbook,book,book,1.09727,0.97487,0.98551,0.9654,0.79569,0.96375,-0.0028
184,185,creative,5 Pages can be used to make papiermâché objects,pages can be used to make papiermâché objects,book,book,1.02831,0.90261,0.97498,0.96011,0.7057,0.91434,-0.01419
185,186,creative,6 A book can be turned into a unique case for a tablet or ereader,a book can be turned into a unique case for a tablet or ereader,book,book,0.8912599999999999,0.99455,0.97259,0.96613,0.77149,0.9192,-0.0122
186,187,creative,7 Pages from an old dictionary can be framed and used to create a word wall,pages from an old dictionary can be framed and used to create a word wall,book,book,0.86055,1.01305,0.98864,0.96613,0.78089,0.92185,-0.01319
187,188,creative,8 An old book can be carved into a oneofakind book purse,an old book can be carved into a oneofakind book purse,book,book,1.13647,1.04315,1.01081,0.9660299999999999,1.30399,1.09209,0.01745
188,189,creative,9 Pages can be used to create a personalized paper bouquet,pages can be used to create a personalized paper bouquet,book,book,0.87873,0.98122,0.96031,0.96564,0.69862,0.8969,-0.0154
189,190,creative,10 Books can be stacked and turned into a makeshift side table or nightstand,books can be stacked and turned into a makeshift side table or nightstand,book,book,0.91019,0.95666,1.0985800000000001,0.96555,1.21948,1.03009,-0.00521
190,191,creative,1 A book can be used as a makeshift laptop stand making it easier to work while lounging on a couch or bed,a book can be used as a makeshift laptop stand making it easier to work while lounging on a couch or bed,book,book,1.094,1.02939,0.96004,0.96613,1.21932,1.05378,0.0142
191,192,creative,2 Pages from old books can be used to create unique and interesting wallpaper,pages from old books can be used to create unique and interesting wallpaper,book,book,1.1418,0.9123,0.93507,0.96613,1.11877,1.01481,0.00844
192,193,creative,3 A book can become a plant holder by carving out the center of the book and placing a plant inside,a book can become a plant holder by carving out the center of the book and placing a plant inside,book,book,1.09495,0.91959,0.91408,0.96614,1.22016,1.02298,0.01044
193,194,creative,4 Books can be used to create unique decoupage art or sculptures,books can be used to create unique decoupage art or sculptures,book,book,1.11093,0.91347,0.94272,0.96599,1.24381,1.03538,0.01036
194,195,creative,5 A cookbook can be used as a decorative piece in a kitchen by displaying it open on a stand,a cookbook can be used as a decorative piece in a kitchen by displaying it open on a stand,book,book,0.90584,1.01315,1.03706,0.96613,0.78221,0.94088,-0.01293
195,196,creative,6 A book can become a secret storage compartment by cutting out the center of the pages,a book can become a secret storage compartment by cutting out the center of the pages,book,book,1.09164,1.02798,0.98179,0.96621,1.26217,1.06596,0.01439
196,197,creative,7 Pages from a book can be used to create handmade lanterns by adding a light source inside,pages from a book can be used to create handmade lanterns by adding a light source inside,book,book,0.89267,1.04513,0.89037,0.96613,0.7901400000000001,0.91689,-0.00532
197,198,creative,8 A book can be used as a makeshift camera tripod by propping it up and resting the camera on top,a book can be used as a makeshift camera tripod by propping it up and resting the camera on top,book,book,1.09518,0.98786,1.08685,0.96613,1.21984,1.07117,0.00658
198,199,creative,9 Books can be used to create unique and personalized greeting cards by cutting out images or text from the pages,books can be used to create unique and personalized greeting cards by cutting out images or text from the pages,book,book,1.0927,0.94434,1.0401,0.96613,1.22303,1.05326,0.00627
199,200,creative,10 A book can be used as a makeshift doorstop by placing it under a door to keep it open,a book can be used as a makeshift doorstop by placing it under a door to keep it open,book,book,0.90879,0.98748,1.03851,0.96613,1.2196,1.0241,-8.6e-4
200,201,creative,1 Use it as a hiding spot  carve out pages to hide valuables inside,use it as a hiding spot carve out pages to hide valuables inside,book,book,1.00078,1.04987,1.10403,0.96613,0.75947,0.97606,-0.00973
201,202,creative,2 Make it into a lampshade  glue the pages together and attach a lightbulb,make it into a lampshade glue the pages together and attach a lightbulb,book,book,0.93797,0.97543,1.03542,0.96613,0.69455,0.9219,-0.0159
202,203,creative,3 Create a book sculpture  fold the pages to create a unique art piece,create a book sculpture fold the pages to create a unique art piece,book,book,1.08494,1.12938,0.90431,0.9655,0.7695,0.97073,0.00751
203,204,creative,4 Make it into a planter  carve out the center to create a pot for plants,make it into a planter carve out the center to create a pot for plants,book,book,1.10114,1.02502,0.97146,0.96613,1.22976,1.0587,0.01415
204,205,creative,5 Turn it into a phone dock  carve out a space for your phone to rest and charge,turn it into a phone dock carve out a space for your phone to rest and charge,book,book,1.08872,0.90123,1.02529,0.96613,0.77857,0.95199,-0.00914
205,206,creative,6 Use it as a booster seat  stack them up to create a sturdy seat for a child,use it as a booster seat stack them up to create a sturdy seat for a child,book,book,1.09339,1.01034,1.03357,0.96613,1.21537,1.06376,0.00985
206,207,creative,7 Create a book clock  attach clock hands to the cover and use the pages as the face,create a book clock attach clock hands to the cover and use the pages as the face,book,book,1.10065,0.92438,0.94085,0.96613,0.77547,0.9415,-0.00375
207,208,creative,8 Make a book purse  hollow out the center and attach a strap,make a book purse hollow out the center and attach a strap,book,book,1.10622,0.91828,0.91198,0.9664200000000001,1.2224,1.02506,0.0112
208,209,creative,9 Use it for home decor  stack them up to create a unique bookshelf or table,use it for home decor stack them up to create a unique bookshelf or table,book,book,0.90744,0.98178,0.97091,0.96613,1.27728,1.02071,0.00346
209,210,creative,10 Turn it into a birdhouse  glue the pages together to create a cozy home for birds,turn it into a birdhouse glue the pages together to create a cozy home for birds,book,book,0.97679,1.01261,1.04307,0.96613,1.10477,1.02067,2.4e-4
210,211,creative,1 Book Planter Hollow out the inside of a book and use it as a unique plant container,book planter hollow out the inside of a book and use it as a unique plant container,book,book,1.08131,0.91886,1.07881,0.96613,1.22268,1.05356,0.00265
211,212,creative,2 Book Bench Use a stack of books to create a bench,book bench use a stack of books to create a bench,book,book,1.0823,1.10153,1.09566,0.96616,0.78011,1.00515,-0.00184
212,213,creative,3 Bookshelf Divider Use books to separate areas on a bookshelf,bookshelf divider use books to separate areas on a bookshelf,book,book,1.01643,0.88183,1.03273,0.98314,0.75145,0.93312,-0.00938
213,214,creative,4 Book Clock Turn a book into a clock by replacing the pages with a clock mechanism,book clock turn a book into a clock by replacing the pages with a clock mechanism,book,book,0.9033,1.06334,1.03567,0.96594,1.2255,1.03875,0.00312
214,215,creative,5 Book Phone Case Cut a book cover to fit your phone and use it as a phone case,book phone case cut a book cover to fit your phone and use it as a phone case,book,book,0.86859,1.05585,1.02674,0.96613,1.25543,1.03455,0.00232
215,216,creative,6 Book Purse Turn a book into a purse by hollowing out the inside and adding handles,book purse turn a book into a purse by hollowing out the inside and adding handles,book,book,0.90842,0.96768,0.94526,0.9661,0.69459,0.89641,-0.01392
216,217,creative,7 Book Lamp Use an open book as a lampshade for a unique lighting fixture,book lamp use an open book as a lampshade for a unique lighting fixture,book,book,0.97425,0.91336,1.09596,0.96598,0.78549,0.94701,-0.01723
217,218,creative,8 Book Picture Frame Cut out a section of a book and use it as a frame for a photo,book picture frame cut out a section of a book and use it as a frame for a photo,book,book,0.8519,1.01565,0.88803,0.96613,0.77849,0.90004,-0.00922
218,219,creative,9 Book Coaster Cut out small sections of a book cover and use them as coasters,book coaster cut out small sections of a book cover and use them as coasters,book,book,1.15105,1.03717,1.14558,0.96612,0.78023,1.01603,-0.00391
219,220,creative,10 Book Hair Accessory Use strips of pages from a book to create a unique hair accessory,book hair accessory use strips of pages from a book to create a unique hair accessory,book,book,1.06587,1.09702,0.9779100000000001,0.96626,1.27203,1.07582,0.01723
220,221,creative,1 Use a book as a makeshift laptop stand to raise your screen to eye level,use a book as a makeshift laptop stand to raise your screen to eye level,book,book,1.04288,1.06779,1.01146,0.96613,0.78255,0.97416,-0.00193
221,222,creative,2 Turn an old book into a secret storage compartment by cutting out the pages and inserting small objects,turn an old book into a secret storage compartment by cutting out the pages and inserting small objects,book,book,1.09211,0.96286,1.06116,0.96615,1.27627,1.07171,0.00794
222,223,creative,3 Use a hefty hardcover book as a doorstopper in a unique and stylish way,use a hefty hardcover book as a doorstopper in a unique and stylish way,book,book,1.04726,0.97412,0.97973,0.96616,0.77861,0.94918,-0.00541
223,224,creative,4 Use old books to create unique and personalized photo albums by gluing pictures onto the pages,use old books to create unique and personalized photo albums by gluing pictures onto the pages,book,book,1.15626,1.00374,0.97451,0.97022,0.7804599999999999,0.97704,0.00334
224,225,creative,5 Create intricate and beautiful paper art by folding the pages of a book into origami shapes,create intricate and beautiful paper art by folding the pages of a book into origami shapes,book,book,0.90529,0.957,1.00638,0.96614,0.71933,0.91083,-0.01653
225,226,creative,6 Use old book spines to create a vintageinspired wall display,use old book spines to create a vintageinspired wall display,book,book,1.07183,1.03516,0.91322,0.95198,1.20705,1.03585,0.01035
226,227,creative,7 Turn a book into a planter by cutting out a hole in the pages and inserting a plastic liner,turn a book into a planter by cutting out a hole in the pages and inserting a plastic liner,book,book,0.94181,0.97706,0.95517,0.96614,1.28976,1.02599,0.00602
227,228,creative,8 Use books as weights for exercise routines,use books as weights for exercise routines,book,book,0.88422,0.96189,0.92142,0.91367,0.76932,0.8901,-0.02948
228,229,creative,9 Turn a book into a unique and personalized guestbook by having guests sign the pages as they arrive at an event,turn a book into a unique and personalized guestbook by having guests sign the pages as they arrive at an event,book,book,1.14795,0.92953,0.95993,0.96613,1.22007,1.04472,0.01168
229,230,creative,10 Create a custom bookshelf by stacking books in unique and creative ways to form a functional piece of art,create a custom bookshelf by stacking books in unique and creative ways to form a functional piece of art,book,book,1.09546,1.0961,0.96088,0.96613,1.30711,1.08514,0.02045
230,231,creative,1 Turn it into a hidden safe by cutting out a section in the middle of the pages,turn it into a hidden safe by cutting out a section in the middle of the pages,book,book,0.95726,1.0272,0.96398,0.96613,0.7594799999999999,0.93481,-0.0071
231,232,creative,2 Use it as a plant holder by placing a small potted plant on top of the open pages,use it as a plant holder by placing a small potted plant on top of the open pages,book,book,1.09474,1.01052,1.02222,0.96617,1.15626,1.04998,0.00863
232,233,creative,3 Use it as a makeshift laptop stand to elevate your computer and prevent overheating,use it as a makeshift laptop stand to elevate your computer and prevent overheating,book,book,0.96371,0.93934,0.96892,0.96613,0.77246,0.92211,-0.01124
233,234,creative,4 Use it as a stepping stool to reach high shelves,use it as a stepping stool to reach high shelves,book,book,1.07744,0.99805,0.9569,0.96612,1.21269,1.04224,0.01162
234,235,creative,5 Cut out shapes from the pages to create unique wall art,cut out shapes from the pages to create unique wall art,book,book,0.9787399999999999,1.00529,1.04248,0.96592,0.7029099999999999,0.93907,-0.01236
235,236,creative,6 Use it as a makeshift tray to hold drinks and snacks when lounging in bed,use it as a makeshift tray to hold drinks and snacks when lounging in bed,book,book,0.90172,1.03014,0.95478,0.96612,1.2139,1.01333,0.00449
236,237,creative,7 Use it as a pretend weight to do bicep curls while reading,use it as a pretend weight to do bicep curls while reading,book,book,1.08151,1.08378,0.92085,0.9674,1.2157499999999999,1.05386,0.01845
237,238,creative,8 Use it as a doorstop to hold doors open,use it as a doorstop to hold doors open,book,book,0.93728,1.01409,1.0624,0.96615,1.21707,1.0394,9e-4
238,239,creative,9 Use it as a makeshift drawer divider to keep socks or underwear organized,use it as a makeshift drawer divider to keep socks or underwear organized,book,book,1.08638,0.94511,0.96582,0.96613,1.18433,1.02955,0.00802
239,240,creative,10 Cut out the individual pages and use them as wrapping paper for small gifts,cut out the individual pages and use them as wrapping paper for small gifts,book,book,1.09452,0.95911,0.95363,0.96613,1.23546,1.04177,0.01127
240,241,creative,1 Turn the pages into mini art canvases and paint or draw on them to create an abstract artwork,turn the pages into mini art canvases and paint or draw on them to create an abstract artwork,book,book,0.93481,0.90787,0.96251,0.96613,0.77088,0.90844,-0.01416
241,242,creative,2 Use the cover of a hardback book as a wallmounted shelf to store small items like trinkets or clocks,use the cover of a hardback book as a wallmounted shelf to store small items like trinkets or clocks,book,book,1.09408,1.02876,0.96522,0.96613,0.78502,0.96784,6.9e-4
242,243,creative,3 Make a birdhouse out of recycled books by folding the pages and cutting out a hole for the bird entrance,make a birdhouse out of recycled books by folding the pages and cutting out a hole for the bird entrance,book,book,1.09489,0.99267,1.02256,0.96613,0.77986,0.97122,-0.00382
243,244,creative,4 Cut out the pages of a book into puzzle pieces and use them as a mindchallenging game,cut out the pages of a book into puzzle pieces and use them as a mindchallenging game,book,book,1.09185,1.11951,1.01818,0.96613,1.2215,1.08343,0.01642
244,245,creative,5 Create a secret hiding place by hollowing out the inside of a thick book,create a secret hiding place by hollowing out the inside of a thick book,book,book,0.93154,1.03845,0.91393,0.96613,0.74167,0.91834,-0.00619
245,246,creative,6 Bind multiple books together to make a sturdy and unique coffee table,bind multiple books together to make a sturdy and unique coffee table,book,book,0.93297,1.15434,1.06483,0.96607,1.04015,1.03167,0.00259
246,247,creative,7 Use the pages of a book to make origami sculptures or decorations,use the pages of a book to make origami sculptures or decorations,book,book,1.11498,1.03731,1.03801,0.96593,0.76006,0.98326,-0.00177
247,248,creative,8 Fold the pages of a book into a festive paper garland for decoration,fold the pages of a book into a festive paper garland for decoration,book,book,0.96836,1.05221,0.96355,0.96612,1.26266,1.04258,0.01017
248,249,creative,9 Repurpose a book as a planter by cutting a hole in the center and adding soil and plants,repurpose a book as a planter by cutting a hole in the center and adding soil and plants,book,book,1.0872,0.98623,0.91938,0.96611,1.24156,1.0401,0.01399
249,250,creative,10 Use the pages of a book to make a DIY lampshade for a vintageinspired fixture,use the pages of a book to make a diy lampshade for a vintageinspired fixture,book,book,0.97347,1.01748,1.05235,0.96613,1.22105,1.0461,0.00348
