...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_GloVe_c_m,SemDis_MEAN,SemDis_factor
126,127,creative,7 Create a makeshift mailbox for letters or notes in your home,create a makeshift mailbox for letters or notes in your home,box,box,1.11257,0.92795,1.06039,0.96877,0.77671,0.96928,-0.00593
127,128,creative,8 Use it as a DIY storage bin for shoes or accessories,use it as a diy storage bin for shoes or accessories,box,box,0.89031,1.09997,0.95795,0.96944,1.21037,1.02561,0.00622
128,129,creative,9 Cut out the sides and use it as a frame for a photo booth at parties,cut out the sides and use it as a frame for a photo booth at parties,box,box,0.8831,0.90588,1.04578,0.9688,1.22336,1.00538,0.00595
129,130,creative,10 Turn it into a DIY piñata for birthday parties,turn it into a diy piñata for birthday parties,box,box,1.01337,0.84127,1.00409,0.96877,0.7774300000000001,0.92099,-0.00696
130,131,creative,1 A DIY photobooth Cut a hole in the side of the box decorate it and add props for an instant photobooth,a diy photobooth cut a hole in the side of the box decorate it and add props for an instant photobooth,box,box,0.87131,1.07999,0.97521,0.9688,1.22315,1.02369,0.00649
131,132,creative,2 A mail organizer Use a cardboard box to store and sort mail You could even decorate it to make it look more appealing,a mail organizer use a cardboard box to store and sort mail you could even decorate it to make it look more appealing,box,box,0.88762,1.09656,0.96401,0.9688,0.77686,0.93877,-0.00622
132,133,creative,3 A storage bin Store toys clothes or anything you want inside a box,a storage bin store toys clothes or anything you want inside a box,box,box,0.8921,0.89114,0.88128,0.96799,0.77349,0.8812,-0.0078
133,134,creative,4 A desk organizer Create compartments in the box to store pens paper clips and other office supplies,a desk organizer create compartments in the box to store pens paper clips and other office supplies,box,box,1.1077,1.09689,0.94726,0.9688,1.22328,1.06879,0.00722
134,135,creative,5 A cat house Cut out windows and a door to make a cozy home for your furry friend,a cat house cut out windows and a door to make a cozy home for your furry friend,box,box,1.0543,1.00432,0.94255,0.9688,0.7753099999999999,0.94906,-0.00632
135,136,creative,6 A gift wrap station Cut a section off of the side of the box to store wrapping paper tape scissors and other gift wrapping supplies,a gift wrap station cut a section off of the side of the box to store wrapping paper tape scissors and other gift wrapping supplies,box,box,1.02656,1.10574,0.95935,0.9688,0.7766299999999999,0.96742,-0.00575
136,137,creative,7 A bookcase Stack boxes on top of each other to make a custom bookshelf,a bookcase stack boxes on top of each other to make a custom bookshelf,box,box,1.11603,0.90384,1.04838,0.9688,1.22325,1.05206,0.0067
137,138,creative,8 A fairy house Decorate the box with flowers stones and other natural materials to create a magical home for fairies,a fairy house decorate the box with flowers stones and other natural materials to create a magical home for fairies,box,box,1.0905,0.91577,1.04516,0.9688,0.77685,0.95942,-0.00614
138,139,creative,9 A portable garden Cut out sections of the box to create a mini garden that can be easily moved inside or outside,a portable garden cut out sections of the box to create a mini garden that can be easily moved inside or outside,box,box,0.84607,0.9811,1.05034,0.9688,1.22315,1.01389,0.00624
139,140,creative,10 A puppet theater Cut a hole in the top of the box and decorate it to create a fun puppet theater that kids will love,a puppet theater cut a hole in the top of the box and decorate it to create a fun puppet theater that kids will love,box,box,1.1249500000000001,0.93282,1.08698,0.9688,0.77686,0.97808,-0.00573
140,141,creative,1 A makeshift drum set  cover it with different materials to create different sounds,a makeshift drum set cover it with different materials to create different sounds,box,box,0.82741,1.11631,1.04171,0.96883,0.77734,0.94632,-0.00592
141,142,creative,2 A cat house  cut out holes and windows for them to play in,a cat house cut out holes and windows for them to play in,box,box,0.85822,1.06184,1.0227,0.9688,0.77629,0.93757,-0.00623
142,143,creative,3 A space helmet  decorate it with silver foil and stickers and pretend to explore space,a space helmet decorate it with silver foil and stickers and pretend to explore space,box,box,0.97208,0.93919,0.9822,0.96886,0.77686,0.92784,-0.0067
143,144,creative,4 A shadow puppet theater  cut out a screen and use a flashlight to make shadows on it,a shadow puppet theater cut out a screen and use a flashlight to make shadows on it,box,box,0.93918,1.05708,1.03287,0.9688,0.77538,0.95466,-0.00597
144,145,creative,5 A minigarden  fill it with soil seeds and water for a mini herb or vegetable garden,a minigarden fill it with soil seeds and water for a mini herb or vegetable garden,box,box,0.84645,0.95942,1.05082,0.9688,0.77695,0.92049,-0.00667
145,146,creative,6 A time capsule  fill it with objects and memories to bury underground for future generations,a time capsule fill it with objects and memories to bury underground for future generations,box,box,0.86493,0.96902,0.98988,0.9688,0.77685,0.9139,-0.00685
146,147,creative,7 A DIY piñata  cover it with colorful crepe paper and fill it with treats,a diy piñata cover it with colorful crepe paper and fill it with treats,box,box,0.88861,1.01966,1.03985,0.9688,0.77785,0.93895,-0.00623
147,148,creative,8 A sensory bin  fill it with different textured materials for young children to explore,a sensory bin fill it with different textured materials for young children to explore,box,box,0.98628,0.93743,0.99196,0.96881,0.7780199999999999,0.9325,-0.00658
148,149,creative,9 A photo booth  cut out a hole for a camera lens and use props to take fun photos with friends,a photo booth cut out a hole for a camera lens and use props to take fun photos with friends,box,box,1.10981,0.96134,1.00652,0.9688,1.22338,1.05397,0.00679
149,150,creative,10 A birdhouse  add some perches and a hole for birds to enter and make their nest inside,a birdhouse add some perches and a hole for birds to enter and make their nest inside,box,box,0.89342,0.98273,0.9073,0.9688,0.77646,0.90574,-0.00709
150,151,creative,1 A pretend car or spaceship for kids to play in,a pretend car or spaceship for kids to play in,box,box,1.10474,0.93521,0.9709,0.9688,1.22342,1.04061,0.00647
151,152,creative,2 A DIY shadowbox to display cherished items,a diy shadowbox to display cherished items,box,box,0.98706,1.10589,1.00474,0.97648,0.7821,0.97125,-0.00541
152,153,creative,3 A makeshift stand for a laptop or tablet,a makeshift stand for a laptop or tablet,box,box,0.97288,0.91594,0.95664,0.969,1.2224599999999999,1.00738,0.00584
153,154,creative,4 A planter for small indoor plants,a planter for small indoor plants,box,box,1.07137,1.04349,1.10242,0.97476,0.77109,0.99263,-0.00534
154,155,creative,5 A scavenger hunt item or clue holder,a scavenger hunt item or clue holder,box,box,0.982,0.99553,1.04548,1.00654,0.80894,0.9677,-0.00469
155,156,creative,6 A minimalist bookshelf for small books,a minimalist bookshelf for small books,box,box,0.96631,1.04633,1.0054,1.02351,1.11661,1.03163,0.00437
156,157,creative,7 A storage container for crafting supplies,a storage container for crafting supplies,box,box,1.09506,0.96588,1.04658,0.95106,1.24043,1.0598,0.00724
157,158,creative,8 A resting place for a small pet like a hamster or bird,a resting place for a small pet like a hamster or bird,box,box,1.111,1.1287,0.938,0.96881,0.7767999999999999,0.98466,-0.00545
158,159,creative,9 A giant canvas for painting or drawing,a giant canvas for painting or drawing,box,box,0.90652,0.76277,1.07327,0.97361,0.76761,0.89676,-0.00762
159,160,creative,10 A drum or musical instrument for impromptu jam sessions,a drum or musical instrument for impromptu jam sessions,box,box,0.88325,1.07312,0.95881,0.97021,0.77678,0.93243,-0.00637
160,161,creative,1 A makeshift musical instrument cut and decorate the box to create a guitar ukulele or drum set,a makeshift musical instrument cut and decorate the box to create a guitar ukulele or drum set,box,box,1.06619,0.93292,0.95522,0.96879,0.77685,0.93999,-0.00655
161,162,creative,2 A toy car or train attach wheels to the box and decorate it to look like a car or train,a toy car or train attach wheels to the box and decorate it to look like a car or train,box,box,1.06765,1.07661,0.949,0.9688,1.22315,1.05704,0.00699
162,163,creative,3 A mini greenhouse line the box with plastic and plant small herbs or flowers inside,a mini greenhouse line the box with plastic and plant small herbs or flowers inside,box,box,1.13046,1.04063,1.11467,0.96823,0.77684,1.00617,-0.00502
163,164,creative,4 A DIY photo booth cut out holes for the head and arms and decorate the box as a background for photos,a diy photo booth cut out holes for the head and arms and decorate the box as a background for photos,box,box,1.10558,0.95841,0.97639,0.9688,1.22315,1.04647,0.00661
164,165,creative,5 A pet hideaway cut a hole in the box for a pet to crawl into and decorate it to match the animal's habitat,a pet hideaway cut a hole in the box for a pet to crawl into and decorate it to match the animals habitat,box,box,0.89245,0.88283,1.0630600000000001,0.9688,1.22314,1.00606,0.00593
165,166,creative,6 A bookshelf stack and secure boxes on top of each other to create a unique bookshelf,a bookshelf stack and secure boxes on top of each other to create a unique bookshelf,box,box,1.05604,1.09899,1.04343,0.9688,1.22667,1.07879,0.00762
166,167,creative,7 A cardboard castle cut and attach pieces together to create a fun castle for kids to play in,a cardboard castle cut and attach pieces together to create a fun castle for kids to play in,box,box,1.1001,1.04815,1.05235,0.9688,1.2230699999999999,1.07849,0.00743
167,168,creative,8 A treasure chest decorate the box as a treasure chest for kids to fill with piratethemed toys,a treasure chest decorate the box as a treasure chest for kids to fill with piratethemed toys,box,box,1.10928,0.92079,1.05802,0.9688,1.22315,1.05601,0.00681
168,169,creative,9 A storage container line boxes with newspaper and use them to store seasonal decor or clothes,a storage container line boxes with newspaper and use them to store seasonal decor or clothes,box,box,1.1128,1.09479,1.05287,0.96878,1.23602,1.09305,0.0081
169,170,creative,10 A Halloween costume cut and decorate the box to create a unique costume such as a robot or a vending machine,a halloween costume cut and decorate the box to create a unique costume such as a robot or a vending machine,box,box,0.95103,0.96723,1.01427,0.9688,0.77685,0.93564,-0.00646
170,171,creative,1 Turn it into a miniature playhouse for kids by cutting out windows and a door and decorating it with paint or markers,turn it into a miniature playhouse for kids by cutting out windows and a door and decorating it with paint or markers,box,box,1.13948,0.91981,1.05176,0.9688,0.7751,0.97099,-0.00597
171,172,creative,2 Use it to create a vertical garden by attaching several boxes to a wall and planting herbs or flowers in them,use it to create a vertical garden by attaching several boxes to a wall and planting herbs or flowers in them,box,box,0.92308,0.9891,0.96776,0.9688,0.77685,0.92512,-0.00666
172,173,creative,3 Cut holes in the side and turn it into a fun obstacle course for pets to play in,cut holes in the side and turn it into a fun obstacle course for pets to play in,box,box,1.07491,0.97734,0.9401,0.9688,1.22348,1.03693,0.00645
173,174,creative,4 Use it as a makeshift desk organizer by cutting it down to size and using it to store pens paper clips and other office supplies,use it as a makeshift desk organizer by cutting it down to size and using it to store pens paper clips and other office supplies,box,box,0.90607,1.07628,1.02639,0.9688,0.77684,0.95088,-0.00597
174,175,creative,5 Use it as a spacesaving cat litter box enclosure by cutting a hole in one side and placing the litter box inside,use it as a spacesaving cat litter box enclosure by cutting a hole in one side and placing the litter box inside,box,box,1.12753,0.93075,0.90219,0.9688,0.77683,0.94122,-0.00662
175,176,creative,6 Create a DIY birdhouse by cutting a hole in the side and decorating it with paint or markers,create a diy birdhouse by cutting a hole in the side and decorating it with paint or markers,box,box,1.11089,1.0141,1.04596,0.9688,1.22014,1.07198,0.00717
176,177,creative,7 Use it to make a DIY shadow puppet theater by cutting a slit in the top and projecting a light source onto it,use it to make a diy shadow puppet theater by cutting a slit in the top and projecting a light source onto it,box,box,0.92774,0.9257299999999999,1.00846,0.9688,1.22316,1.01078,0.00601
177,178,creative,8 Use it to store winter clothing or linens in the attic or garage by labeling each box with its contents,use it to store winter clothing or linens in the attic or garage by labeling each box with its contents,box,box,1.06045,0.9092,1.06614,0.9688,0.7771399999999999,0.95635,-0.00616
178,179,creative,9 Turn it into a makeshift TV stand by cutting down to size and placing your television on top,turn it into a makeshift tv stand by cutting down to size and placing your television on top,box,box,1.10863,1.0623,0.91693,0.9688,1.22289,1.05591,0.00688
179,180,creative,10 Use it to create a spooky Halloween decoration by painting it black and adding cutouts of bats spiders and other creepy crawlies,use it to create a spooky halloween decoration by painting it black and adding cutouts of bats spiders and other creepy crawlies,box,box,0.94254,1.08801,1.05688,0.9688,1.22315,1.05588,0.00716
180,181,creative,1 Turn the box into a personal time capsule by filling it with special memories and mementos from your life,turn the box into a personal time capsule by filling it with special memories and mementos from your life,box,box,1.09154,0.93929,1.12142,0.9688,0.77891,0.97999,-0.00558
181,182,creative,2 Use the box as a makeshift storage container to organize small items such as craft supplies or office accessories,use the box as a makeshift storage container to organize small items such as craft supplies or office accessories,box,box,0.89122,0.96814,0.94912,0.96952,0.77691,0.91098,-0.00695
182,183,creative,3 Cut off the top and bottom of the box then wrap it in fun patterns and use it as a DIY gift box,cut off the top and bottom of the box then wrap it in fun patterns and use it as a diy gift box,box,box,0.88642,0.91425,0.9888,0.9688,1.22281,0.99622,0.00571
183,184,creative,4 Create a miniature garden by filling the box with soil and planting flowers or herbs,create a miniature garden by filling the box with soil and planting flowers or herbs,box,box,1.13112,1.11018,1.01006,0.96848,0.77685,0.99934,-0.00514
184,185,creative,5 Cut a hole in the front of the box and use it as a puppet theater by placing small stuffed animals or puppets inside,cut a hole in the front of the box and use it as a puppet theater by placing small stuffed animals or puppets inside,box,box,1.1103399999999999,0.91895,1.08335,0.9688,1.22315,1.06092,0.00693
185,186,creative,6 Create a DIY pinball machine by suspending a marble inside the box and attaching flippers and scoring mechanisms,create a diy pinball machine by suspending a marble inside the box and attaching flippers and scoring mechanisms,box,box,1.02809,1.05077,1.04901,0.96865,1.2273,1.06476,0.00732
186,187,creative,7 Use multiple boxes to create a DIY obstacle course or maze for children or small pets to navigate,use multiple boxes to create a diy obstacle course or maze for children or small pets to navigate,box,box,0.90093,1.04207,1.06205,0.9688,0.77692,0.95015,-0.00599
187,188,creative,8 Fill the box with small toys or trinkets and use it as a prize box for games or activities,fill the box with small toys or trinkets and use it as a prize box for games or activities,box,box,0.88929,1.06699,0.96682,0.9688,0.77687,0.93375,-0.00636
188,189,creative,9 Use the box as a makeshift guitar by attaching rubber bands or strings across the opening and strumming them,use the box as a makeshift guitar by attaching rubber bands or strings across the opening and strumming them,box,box,0.92781,1.03285,1.04494,0.9688,1.22315,1.03951,0.00676
189,190,creative,10 Paint the box and transform it into a unique piece of room decor or statement piece,paint the box and transform it into a unique piece of room decor or statement piece,box,box,1.11741,1.09532,1.08498,0.9688,1.24064,1.10143,0.0084
190,191,creative,1 A makeshift children's playhouse,a makeshift childrens playhouse,box,box,1.0742099999999999,0.873,1.00881,1.02834,0.98824,0.99452,1.8e-4
191,192,creative,2 A storage container turned into a DIY pet bed,a storage container turned into a diy pet bed,box,box,0.87009,0.97939,0.9140699999999999,1.01116,1.21861,0.99866,0.00604
192,193,creative,3 A unique and ecofriendly gift wrapping alternative,a unique and ecofriendly gift wrapping alternative,box,box,1.10465,0.9096,0.88224,0.9714700000000001,1.24631,1.02285,0.00659
193,194,creative,4 A DIY cardboard furniture piece,a diy cardboard furniture piece,box,box,0.75246,1.00571,1.00638,0.97112,1.25,0.99713,0.00666
194,195,creative,5 An artistic canvas for individual expression,an artistic canvas for individual expression,box,box,1.0538,1.00742,1.08068,0.97033,1.24442,1.07133,0.00783
195,196,creative,6 A selfcontained herb or vegetable garden,a selfcontained herb or vegetable garden,box,box,0.81802,0.92199,0.9457,0.99325,0.77646,0.89108,-0.00718
196,197,creative,7 A handmade treasure chest for keepsakes,a handmade treasure chest for keepsakes,box,box,1.13669,0.9675,1.01942,0.96521,0.74255,0.96627,-0.00686
197,198,creative,8 A smart storage option for shoes or accessories,a smart storage option for shoes or accessories,box,box,0.90411,1.05006,1.04066,0.95504,1.23956,1.03789,0.00706
198,199,creative,9 A simple and effective way to organize mail or paperwork,a simple and effective way to organize mail or paperwork,box,box,1.03634,0.93701,0.88514,0.96895,1.22789,1.01107,0.00597
199,200,creative,10 A fun and whimsical backdrop for a photo booth,a fun and whimsical backdrop for a photo booth,box,box,1.05739,0.95741,0.99187,0.96893,1.22362,1.03984,0.00654
200,201,creative,1 Turn it into a mini herb garden by cutting out sections and planting herbs,turn it into a mini herb garden by cutting out sections and planting herbs,box,box,1.14189,0.8466899999999999,1.11712,0.96884,1.223,1.05951,0.0068
201,202,creative,2 Create a kid's sensory play box by filling it with different textures colors and toys,create a kids sensory play box by filling it with different textures colors and toys,box,box,0.96546,1.05315,0.97277,0.96873,1.22154,1.03633,0.0066
202,203,creative,3 Make a DIY cat condo by stacking boxes and cutting out holes for the cats to climb and play,make a diy cat condo by stacking boxes and cutting out holes for the cats to climb and play,box,box,0.88982000000000006,1.07592,0.99101,0.9688,1.2229700000000001,1.0297,0.0066
203,204,creative,4 Transform it into a retrostyle TV and use it to hold a tablet or phone for watching movies,transform it into a retrostyle tv and use it to hold a tablet or phone for watching movies,box,box,0.95606,0.93266,0.99712,0.9688,0.77657,0.92624,-0.00672
204,205,creative,5 Use it as a base for a DIY lightbox for photography or artwork,use it as a base for a diy lightbox for photography or artwork,box,box,1.09815,1.09464,0.87496,0.96879,1.24447,1.0562,0.0074400000000000004
205,206,creative,6 Cut it into shapes and create custom storage pieces for jewelry or craft supplies,cut it into shapes and create custom storage pieces for jewelry or craft supplies,box,box,0.89635,0.95864,1.05044,0.9688,1.24174,1.02319,0.00682
206,207,creative,7 Tape together multiple boxes to make a lifesize fort or castle for kids to play in,tape together multiple boxes to make a lifesize fort or castle for kids to play in,box,box,1.12729,1.0895299999999999,0.92784,0.9688,0.77685,0.97806,-0.00565
207,208,creative,8 Convert it into a mini arcade cabinet using a Raspberry Pi and retro game emulators,convert it into a mini arcade cabinet using a raspberry pi and retro game emulators,box,box,1.03327,1.11296,0.97839,0.96933,1.22242,1.06327,0.0072
208,209,creative,9 Use it as a makeshift drum set for kids by adding different objects for unique sounds,use it as a makeshift drum set for kids by adding different objects for unique sounds,box,box,0.90365,0.88297,0.9493199999999999,0.96881,1.22309,0.98557,0.00542
209,210,creative,10 Turn it into a shipping container home and use it for offgrid living or tiny house living,turn it into a shipping container home and use it for offgrid living or tiny house living,box,box,1.10598,0.88489,1.05073,0.9688,1.22431,1.04694,0.00661
210,211,creative,1 Turn it into a DIY pinball machine by adding obstacles and a launch mechanism,turn it into a diy pinball machine by adding obstacles and a launch mechanism,box,box,1.05255,0.94833,0.90933,0.96868,0.7661,0.929,-0.00704
211,212,creative,2 Use it as a makeshift drum set by punching holes in the sides and wrapping it with duct tape,use it as a makeshift drum set by punching holes in the sides and wrapping it with duct tape,box,box,0.91268,0.88569,1.05489,0.96881,0.77723,0.91986,-0.00682
212,213,creative,3 Create a cardboard castle with cutout windows and a drawbridge,create a cardboard castle with cutout windows and a drawbridge,box,box,1.11946,0.92462,1.11756,0.9684200000000001,1.22005,1.07002,0.00706
213,214,creative,4 Use it as a giant bookshelf by stacking boxes and adding dividers,use it as a giant bookshelf by stacking boxes and adding dividers,box,box,0.89896,0.90705,0.91394,0.96884,1.24368,0.98649,0.00596
214,215,creative,5 Make a cardboard maze for a pet by cutting holes and tunnels inside,make a cardboard maze for a pet by cutting holes and tunnels inside,box,box,0.89496,0.8566,0.99803,0.96881,0.77876,0.89943,-0.00726
215,216,creative,6 Create a cardboard arcade with multiple games like skeeball and whackamole,create a cardboard arcade with multiple games like skeeball and whackamole,box,box,0.94188,1.12557,1.03635,0.9684200000000001,0.77689,0.96982,-0.00554
216,217,creative,7 Use it as a planter box by lining it with plastic and adding soil and plants,use it as a planter box by lining it with plastic and adding soil and plants,box,box,0.90666,1.03659,0.94718,0.96882,0.76767,0.92538,-0.00682
217,218,creative,8 Turn it into a puppet theater by cutting out a stage and adding curtains,turn it into a puppet theater by cutting out a stage and adding curtains,box,box,0.99235,1.07916,1.02031,0.9688,1.2239,1.0569,0.00712
218,219,creative,9 Create a cardboard car or spaceship for kids to play in,create a cardboard car or spaceship for kids to play in,box,box,1.10398,1.07959,0.99683,0.96881,0.7773,0.9853,-0.00544
219,220,creative,10 Make a cardboard windmill or solar panel to teach kids about renewable energy,make a cardboard windmill or solar panel to teach kids about renewable energy,box,box,0.88759,0.88827,0.95408,0.9633,0.77644,0.89394,-0.00745
220,221,creative,1 Use it as a makeshift stage for a puppet show,use it as a makeshift stage for a puppet show,box,box,0.95812,0.93635,0.97966,0.9688,1.22285,1.01316,0.00602
221,222,creative,2 Cut out holes and make a DIY cardboard maze,cut out holes and make a diy cardboard maze,box,box,0.89299,0.88272,1.05764,0.97039,1.22505,1.00576,0.00598
222,223,creative,3 Paint it and use it as a unique storage container,paint it and use it as a unique storage container,box,box,0.94985,1.00567,1.0517,0.96881,1.24298,1.0438,0.00729
223,224,creative,4 Use it as a pretend spaceship for imaginative play,use it as a pretend spaceship for imaginative play,box,box,1.00248,0.94018,0.9615,0.96879,0.77176,0.92894,-0.00684
224,225,creative,5 Create a shadow puppet theater by shining a light through the box,create a shadow puppet theater by shining a light through the box,box,box,0.99232,0.992,0.92259,0.96898,1.22535,1.02025,0.00623
225,226,creative,6 Make a cat or dog house for your pet to play in,make a cat or dog house for your pet to play in,box,box,1.1304400000000001,0.96883,1.05789,0.96883,1.22388,1.06997,0.00716
226,227,creative,7 Use multiple boxes to make a tower and play Jenga,use multiple boxes to make a tower and play jenga,box,box,1.11342,1.07262,1.05384,0.96908,0.77293,0.99638,-0.00529
227,228,creative,8 Create a giant cardboard domino set,create a giant cardboard domino set,box,box,0.93701,0.90355,1.01019,0.99585,1.24799,1.01892,0.00697
228,229,creative,9 Use it as a building block to make a cardboard fort,use it as a building block to make a cardboard fort,box,box,1.1195599999999999,1.00798,0.96277,0.9688,0.77692,0.96721,-0.00594
229,230,creative,10 Create a DIY pinball machine with marbles and a cardboard box,create a diy pinball machine with marbles and a cardboard box,box,box,1.01342,0.98133,0.92866,0.96935,1.23148,1.02485,0.00645
230,231,creative,1 Turn it into a mini indoor garden by lining the bottom with soil and planting small plants,turn it into a mini indoor garden by lining the bottom with soil and planting small plants,box,box,1.14136,0.88439,1.04066,0.9688,0.77684,0.96241,-0.00616
231,232,creative,2 Create a sensory play box for kids with various textures and materials inside the box,create a sensory play box for kids with various textures and materials inside the box,box,box,1.10846,1.05931,0.87827,0.96871,1.22241,1.04743,0.00667
232,233,creative,3 Use it as a makeshift puppet theater,use it as a makeshift puppet theater,box,box,0.85686,0.92468,1.00963,0.96833,0.77725,0.90735,-0.00701
233,234,creative,4 Turn it into a DIY cardboard playhouse for children,turn it into a diy cardboard playhouse for children,box,box,0.83885,0.87357,0.95712,0.96843,0.75885,0.87936,-0.00812
234,235,creative,5 Cut out shapes and letters to make stencils for art projects,cut out shapes and letters to make stencils for art projects,box,box,0.901,0.95635,0.97058,0.96838,1.23716,1.00669,0.00631
235,236,creative,6 Use it as a catchall for small items like keys mail or phone chargers,use it as a catchall for small items like keys mail or phone chargers,box,box,0.87623,1.05568,0.97118,0.96892,1.24278,1.02296,0.00693
236,237,creative,7 Create a makeshift pet bed by lining the bottom with a pillow and blanket,create a makeshift pet bed by lining the bottom with a pillow and blanket,box,box,0.8976999999999999,0.90569,1.05999,0.96876,1.22396,1.01122,0.00608
237,238,creative,8 Paint it and use it as a decorative storage solution,paint it and use it as a decorative storage solution,box,box,0.92562,0.96648,1.04889,0.96884,1.2376800000000001,1.0295,0.00683
238,239,creative,9 Use it to create a treasure hunt by hiding clues or items inside,use it to create a treasure hunt by hiding clues or items inside,box,box,1.12649,0.99282,1.03268,0.96874,0.77612,0.97937,-0.00569
239,240,creative,10 Turn it into a DIY pinhole viewer for viewing a solar eclipse or other astronomical events,turn it into a diy pinhole viewer for viewing a solar eclipse or other astronomical events,box,box,1.09049,1.02355,0.99881,0.9688,1.22305,1.06094,0.00701
240,241,creative,1 A miniature garden Cut a box in half and use the bottom half as a planter Fill it with soil and small plants such as succulents or herbs,a miniature garden cut a box in half and use the bottom half as a planter fill it with soil and small plants such as succulents or herbs,box,box,1.10876,1.00302,0.94707,0.9688,1.22315,1.05016,0.00672
241,242,creative,2 A puppet theater Cut out a panel in the front of the box and decorate it like a stage Use puppets made out of socks or paper bags to put on a show,a puppet theater cut out a panel in the front of the box and decorate it like a stage use puppets made out of socks or paper bags to put on a show,box,box,0.89081,0.93291,0.94397,0.9688,0.77685,0.90267,-0.00718
242,243,creative,3 A shadow box Put a light source behind the box and cut out shapes or designs on the sides Watch as the shadows dance and move,a shadow box put a light source behind the box and cut out shapes or designs on the sides watch as the shadows dance and move,box,box,0.89226,0.96466,1.06892,0.9688,1.22313,1.02355,0.00639
243,244,creative,4 A treasure chest Add some flair to a plain box by painting it and decorating it with jewels beads and other decorations Use it to store small trinkets and treasures,a treasure chest add some flair to a plain box by painting it and decorating it with jewels beads and other decorations use it to store small trinkets and treasures,box,box,1.10778,1.10903,0.95231,0.9688,0.77685,0.98295,-0.00549
244,245,creative,5 A phone charger station Cut out slots in the box to hold phones and cords Paint and decorate the box to match your decor,a phone charger station cut out slots in the box to hold phones and cords paint and decorate the box to match your decor,box,box,1.10683,1.06391,0.93714,0.9688,0.77685,0.97071,-0.00581
245,246,creative,6 A DIY birdhouse Cut a hole in one side of the box and add a perch Add a roof and some decoration then hang it up outside to attract songbirds,a diy birdhouse cut a hole in one side of the box and add a perch add a roof and some decoration then hang it up outside to attract songbirds,box,box,1.06476,0.925,1.01682,0.9688,1.22275,1.03963,0.00648
246,247,creative,7 A minigolf course Cut out holes in the box and use small objects as obstacles Use a ping pong ball as a golf ball and create a fun game for all ages,a minigolf course cut out holes in the box and use small objects as obstacles use a ping pong ball as a golf ball and create a fun game for all ages,box,box,0.89123,0.90406,1.06159,0.9688,0.77476,0.92009,-0.00683
247,248,creative,8 A kitchen organizer Cut the box to fit inside a kitchen drawer and use it to organize utensils spices or other small items,a kitchen organizer cut the box to fit inside a kitchen drawer and use it to organize utensils spices or other small items,box,box,0.89118,0.9488,1.01514,0.9688,0.77689,0.92016,-0.00675
248,249,creative,9 A bug hotel Fill a box with small sticks leaves and other natural materials to create a home for insects Observe the bugs that move in over time,a bug hotel fill a box with small sticks leaves and other natural materials to create a home for insects observe the bugs that move in over time,box,box,0.89123,1.05613,0.96278,0.9688,1.22315,1.02042,0.00637
249,250,creative,10 A DIY pinball machine Cut out a hole on one side of the box and use rubber bands and small objects to create a pinball machine Add decorations and enjoy a fun game for family and friends,a diy pinball machine cut out a hole on one side of the box and use rubber bands and small objects to create a pinball machine add decorations and enjoy a fun game for family and friends,box,box,0.95156,0.89675,0.95947,0.9688,1.22315,0.99995,0.0057
