...1,id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
130,131,creative,10 A book can be transformed into a creative game or puzzle with hidden messages or riddles written in the text,a book can be transformed into a creative game or puzzle with hidden messages or riddles written in the text,book,book,1.0897000000000001,1.02407,0.95464,0.96613,0.77664,0.96224,-2e-5
131,132,creative,1 Turn old books into art pieces by cutting out pages and folding them into intricate designs,turn old books into art pieces by cutting out pages and folding them into intricate designs,book,book,1.08708,0.98613,0.88392,0.96616,1.28702,1.04206,-1e-5
132,133,creative,2 Use books as creative props and background for photography sessions,use books as creative props and background for photography sessions,book,book,0.92432,1.0185,1.09224,0.96405,1.22611,1.04504,-0
133,134,creative,3 Create unique and handmade bookmarks by attaching different types of ribbon fabric or string to the spine of the book,create unique and handmade bookmarks by attaching different types of ribbon fabric or string to the spine of the book,book,book,0.97082,0.96084,1.04256,0.96613,0.75481,0.93903,2e-5
134,135,creative,4 Use books as a base for a unique and custom collage either by pasting pictures on the cover or by pasting multiple book covers to create a unique and custom art piece,use books as a base for a unique and custom collage either by pasting pictures on the cover or by pasting multiple book covers to create a unique and custom art piece,book,book,0.90549,0.92798,1.04043,0.96613,0.80018,0.92804,3e-5
135,136,creative,5 Turn books into unique planters by cutting out the center of the cover and filling the hollow space with soil and a small plant,turn books into unique planters by cutting out the center of the cover and filling the hollow space with soil and a small plant,book,book,0.86591,1.07012,1.02999,0.96613,1.2192,1.03027,-2e-5
136,137,creative,6 Use books as unique and custom invitations for events or special occasions,use books as unique and custom invitations for events or special occasions,book,book,0.99087,0.9554,0.9727,0.9661,1.22388,1.02179,1e-5
137,138,creative,7 Create a unique temporary wall display by hanging books or attaching them to the wall using bookends and either highlighting them with lighting or painting them in different colors to create a unique and interesting focal point,create a unique temporary wall display by hanging books or attaching them to the wall using bookends and either highlighting them with lighting or painting them in different colors to create a unique and interesting focal point,book,book,0.97143,0.97341,1.04012,0.96613,1.22173,1.03456,2e-5
138,139,creative,8 Create a custom lampshade by using old book pages as the material,create a custom lampshade by using old book pages as the material,book,book,0.95337,1.05053,0.9567,0.9667,0.75258,0.93598,-2e-5
139,140,creative,9 Use books as a unique and memorable guestbook for weddings or special events,use books as a unique and memorable guestbook for weddings or special events,book,book,0.98494,0.91917,1.04162,0.96616,1.22555,1.02749,3e-5
140,141,creative,10 Turn books into unique and attractive home décor items by stacking them in creative ways wrapping them in fabric or painting them in unique patterns,turn books into unique and attractive home décor items by stacking them in creative ways wrapping them in fabric or painting them in unique patterns,book,book,1.09608,0.98003,0.97403,0.96613,1.26148,1.05555,0
141,142,creative,1 Use pages from an old book as wrapping paper for gifts,use pages from an old book as wrapping paper for gifts,book,book,0.90244,1.08894,1.00846,0.96484,0.7458,0.9421,-4e-5
142,143,creative,2 Create a book sculpture by shaping pages into a unique design,create a book sculpture by shaping pages into a unique design,book,book,1.02673,1.01159,0.94531,0.96385,0.6883,0.92716,-3e-5
143,144,creative,3 Hollow out the pages of a book and use it as a secret storage compartment,hollow out the pages of a book and use it as a secret storage compartment,book,book,0.98716,0.97383,1.09423,0.96613,0.77228,0.95873,2e-5
144,145,creative,4 Use a book cover as a stylish tablet or laptop case,use a book cover as a stylish tablet or laptop case,book,book,0.99664,0.9188000000000001,0.88414,0.96613,1.02083,0.95731,0
145,146,creative,5 Fold the pages of a book to create artistic origami designs,fold the pages of a book to create artistic origami designs,book,book,1.08883,1.01211,1.01593,0.96706,1.30946,1.07868,1e-5
146,147,creative,6 Use old book pages as canvas for painting or drawing,use old book pages as canvas for painting or drawing,book,book,1.06136,0.93947,1.05871,0.96144,1.23294,1.05078,-0
147,148,creative,7 Stack books to create a unique side table or shelf,stack books to create a unique side table or shelf,book,book,1.06272,1.06317,1.02721,0.96379,1.29858,1.08309,-3e-5
148,149,creative,8 Use a book as a photo album or scrapbook adding your own pictures and notes,use a book as a photo album or scrapbook adding your own pictures and notes,book,book,1.09358,1.08494,1.08218,0.96614,1.22099,1.08957,-1e-5
149,150,creative,9 Cut out letters from book pages to create unique typography for a wall decoration,cut out letters from book pages to create unique typography for a wall decoration,book,book,1.14371,1.00009,1.00871,0.96608,0.78821,0.98136,-0
150,151,creative,10 Use a collection of old books as decorative objects for a bookshelf or coffee table,use a collection of old books as decorative objects for a bookshelf or coffee table,book,book,0.90355,0.98976,0.91796,0.96614,1.22136,0.99975,-1e-5
151,152,creative,1 Book exchange Start a book exchange program in your community where people could exchange books that theyve already read for others This helps to promote literacy and encourages people to read more,book exchange start a book exchange program in your community where people could exchange books that theyve already read for others this helps to promote literacy and encourages people to read more,book,book,0.90446,1.06061,0.97357,0.96613,0.77833,0.93662,-3e-5
152,153,creative,2 Secret compartment Cut out the pages of a book and use the hollowedout space to hide valuables cash or other small items,secret compartment cut out the pages of a book and use the hollowedout space to hide valuables cash or other small items,book,book,0.90518,1.07748,0.95542,0.96613,0.7624299999999999,0.93333,-4e-5
153,154,creative,3 Artistic expression Use the pages of a book to create unique and beautiful artwork such as paper flowers ornaments or book sculptures that can be displayed in your home or office,artistic expression use the pages of a book to create unique and beautiful artwork such as paper flowers ornaments or book sculptures that can be displayed in your home or office,book,book,0.90888,0.9634,1.06475,0.96613,0.7803100000000001,0.93669,2e-5
154,155,creative,4 Emergency fire starter Use the pages of an old book as kindling to start a fire in an emergency situation,emergency fire starter use the pages of an old book as kindling to start a fire in an emergency situation,book,book,0.87226,1.09852,0.88927,0.96613,0.78039,0.92131,-6e-5
155,156,creative,5 Interior decorating Stack a series of books against a wall or place them on a shelf to create an interesting and unique display in any room of your home,interior decorating stack a series of books against a wall or place them on a shelf to create an interesting and unique display in any room of your home,book,book,1.09454,0.96429,0.95794,0.96613,0.77998,0.95258,0
156,157,creative,6 DIY note pad Use the blank pages of an old book to create your own DIY notepad using a holepuncher string and a needle,diy note pad use the blank pages of an old book to create your own diy notepad using a holepuncher string and a needle,book,book,1.01966,0.98806,0.96247,0.96613,1.21943,1.03115,-0
157,158,creative,7 Garden decor Use pages of an old book to make decorative paper flowers or butterflies and place them in the garden for a whimsical touch,garden decor use pages of an old book to make decorative paper flowers or butterflies and place them in the garden for a whimsical touch,book,book,0.90525,0.88363,1.02995,0.96613,1.21953,1.0009,4e-5
158,159,creative,8 Home fragrance Scent the pages of a book with your favourite essential oils and use it as a home fragrance,home fragrance scent the pages of a book with your favourite essential oils and use it as a home fragrance,book,book,1.03742,0.97376,1.01905,0.96613,1.3108,1.06143,1e-5
159,160,creative,9 Travel guide Tear out relevant pages of a travel guide like places you want to go restaurants you want to visit or things to do in a particular place and use it as your travel guide,travel guide tear out relevant pages of a travel guide like places you want to go restaurants you want to visit or things to do in a particular place and use it as your travel guide,book,book,0.90752,1.01325,1.03666,0.96613,1.21953,1.02862,0
160,161,creative,10 Bookmarks Use pages of an old book as unique personalized bookmarks and give them as gifts to family and friends,bookmarks use pages of an old book as unique personalized bookmarks and give them as gifts to family and friends,book,book,0.96346,1.03762,0.92485,0.96613,1.22623,1.02366,-2e-5
161,162,creative,1 Turn it into a unique piece of home decor by cutting out the pages to create a book sculpture or using the cover as a canvas for painting or drawing,turn it into a unique piece of home decor by cutting out the pages to create a book sculpture or using the cover as a canvas for painting or drawing,book,book,0.90689,0.98554,1.03745,0.96613,1.2207,1.02334,1e-5
162,163,creative,2 Use it as a secret hiding spot by cutting out a section of the pages to store small items,use it as a secret hiding spot by cutting out a section of the pages to store small items,book,book,0.92762,0.93163,1.02694,0.96613,0.77777,0.92602,2e-5
163,164,creative,3 Create an art project by using the pages as canvases for painting or drawing,create an art project by using the pages as canvases for painting or drawing,book,book,1.0866,1.02673,0.97363,0.96613,0.7641100000000001,0.96344,-2e-5
164,165,creative,4 Use it as a makeshift laptop stand by propping it up underneath the base of the device,use it as a makeshift laptop stand by propping it up underneath the base of the device,book,book,0.94149,0.98555,0.97626,0.96613,1.22037,1.01796,0
165,166,creative,5 Transform it into a DIY journal or planner by using the pages as blank space to write or draw on,transform it into a diy journal or planner by using the pages as blank space to write or draw on,book,book,1.01216,0.99397,1.04552,0.96613,1.22274,1.0481,1e-5
166,167,creative,6 Turn it into a whimsical lamp by drilling holes into the pages and threading LED lights through them,turn it into a whimsical lamp by drilling holes into the pages and threading led lights through them,book,book,0.92942,1.00904,0.89438,0.96615,1.21578,1.00295,-2e-5
167,168,creative,7 Use it as a weight to press flowers or leaves,use it as a weight to press flowers or leaves,book,book,1.10264,0.93326,1.01724,0.96615,1.2316,1.05018,3e-5
168,169,creative,8 Create a unique bookmark by cutting out an interesting section of the pages and laminating it,create a unique bookmark by cutting out an interesting section of the pages and laminating it,book,book,1.10476,1.02128,1.00458,0.96613,1.3074,1.08083,-0
169,170,creative,9 Use it as a makeshift textbook by covering it with contact paper and writing notes,use it as a makeshift textbook by covering it with contact paper and writing notes,book,book,1.16768,0.98629,1.04867,0.96613,0.78878,0.99151,1e-5
170,171,creative,10 Turn it into a conversation starter by using it as a prop in a photography or video project,turn it into a conversation starter by using it as a prop in a photography or video project,book,book,1.05137,1.01373,1.00268,0.96613,0.73748,0.95428,-1e-5
171,172,creative,1 A unique plant stand stack multiple books to create a tiered surface for holding small potted plants,a unique plant stand stack multiple books to create a tiered surface for holding small potted plants,book,book,0.90522,0.98222,1.12452,0.96566,0.80213,0.95595,2e-5
172,173,creative,2 A hidden compartment carve out the center of a thick book to create a secret compartment for storing valuables,a hidden compartment carve out the center of a thick book to create a secret compartment for storing valuables,book,book,1.0955300000000001,1.01291,1.0886,0.96613,0.69388,0.97141,1e-5
173,174,creative,3 A literary lampshade cut out pages from an old book and attach them to a wireframe to make a oneofakind lampshade,a literary lampshade cut out pages from an old book and attach them to a wireframe to make a oneofakind lampshade,book,book,1.05724,0.986,0.88403,0.96613,0.77545,0.93377,-2e-5
174,175,creative,4 A makeshift phone or tablet stand use a hardcover book to prop up your device for handsfree use,a makeshift phone or tablet stand use a hardcover book to prop up your device for handsfree use,book,book,0.87722,1.04101,1.01099,0.96613,0.78338,0.93575,-2e-5
175,176,creative,5 A decorative wall art create a vintagelooking wall art piece by framing pages from a classic book,a decorative wall art create a vintagelooking wall art piece by framing pages from a classic book,book,book,0.96958,0.99716,1.04053,0.96164,1.25689,1.04516,-2e-5
176,177,creative,6 A creative bookshelf stagger books of different sizes and colors to create a unique and visually appealing bookshelf display,a creative bookshelf stagger books of different sizes and colors to create a unique and visually appealing bookshelf display,book,book,1.08698,1.02292,0.95938,0.96613,1.24969,1.05702,-1e-5
177,178,creative,7 A conversation starter place books with intriguing titles or covers on a coffee table to spark interesting discussions with guests,a conversation starter place books with intriguing titles or covers on a coffee table to spark interesting discussions with guests,book,book,1.05009,0.94332,0.94359,0.96613,1.21929,1.02448,1e-5
178,179,creative,8 A DIY journal turn an old book into a personalized journal by adding pages for notes sketches or reflections,a diy journal turn an old book into a personalized journal by adding pages for notes sketches or reflections,book,book,0.92165,0.91332,1.07291,0.96611,0.7772,0.93024,4e-5
179,180,creative,9 A playful keepsake box hollow out the pages of a book to create a personal keepsake box for small treasured items,a playful keepsake box hollow out the pages of a book to create a personal keepsake box for small treasured items,book,book,0.90473,0.91824,0.93519,0.96613,1.21986,0.98883,2e-5
180,181,creative,10 A memorable card holder use a book to display greeting cards postcards or small notes adding a touch of nostalgia to your home decor,a memorable card holder use a book to display greeting cards postcards or small notes adding a touch of nostalgia to your home decor,book,book,1.09901,0.94439,1.02882,0.96613,1.21954,1.05158,2e-5
181,182,creative,1 Book planters hollow out the pages of an old book and use it as a planter for succulents or small plants,book planters hollow out the pages of an old book and use it as a planter for succulents or small plants,book,book,0.93379,1.05652,0.99825,0.96613,0.78922,0.94878,-2e-5
182,183,creative,2 Book safe use a hardcover book with the pages cut out as a secret hiding spot for valuables,book safe use a hardcover book with the pages cut out as a secret hiding spot for valuables,book,book,1.12192,1.0685500000000001,1.00615,0.96613,0.7807999999999999,0.98871,-3e-5
183,184,creative,3 Bookshelves stack books horizontally to create unique and creative bookshelves,bookshelves stack books horizontally to create unique and creative bookshelves,book,book,1.06129,0.84484,1.02741,1.05915,1.28932,1.0564,6.9e-4
184,185,creative,4 Book art glue the pages of a book together in a creative design to create a unique piece of art,book art glue the pages of a book together in a creative design to create a unique piece of art,book,book,0.97383,1.12129,0.89653,0.96613,1.29541,1.05064,-6e-5
185,186,creative,5 Book lamp use a book as a lampshade by cutting designs into the pages and placing a light inside,book lamp use a book as a lampshade by cutting designs into the pages and placing a light inside,book,book,0.92191,1.01873,0.888,0.96613,1.23555,1.00606,-3e-5
186,187,creative,6 Bookmarks create unique bookmarks using pages from a book and small trinkets or designs,bookmarks create unique bookmarks using pages from a book and small trinkets or designs,book,book,0.95773,0.98371,0.9337,0.96597,0.8862099999999999,0.94546,-1e-5
187,188,creative,7 Book making use old books to make your own journals or scrapbooks,book making use old books to make your own journals or scrapbooks,book,book,1.0915300000000001,1.081,0.97138,0.95883,0.73719,0.96799,-9e-5
188,189,creative,8 Book sculpture use the pages of a book to create a threedimensional sculptural piece,book sculpture use the pages of a book to create a threedimensional sculptural piece,book,book,0.95198,0.80494,1.1038000000000001,0.96632,1.01768,0.96894,8e-5
189,190,creative,9 Book clutch hollow out a book and use it as a clutch purse,book clutch hollow out a book and use it as a clutch purse,book,book,1.01539,0.93123,1.01172,0.96609,0.77921,0.94073,2e-5
190,191,creative,10 Book page garland cut and fold the pages of a book into a garland for decoration,book page garland cut and fold the pages of a book into a garland for decoration,book,book,0.81244,1.08881,1.03228,0.96612,1.2396099999999999,1.02785,-2e-5
191,192,creative,1 A book lamp Hollow out the pages of a book and place a light bulb inside creating a unique and literary light source,a book lamp hollow out the pages of a book and place a light bulb inside creating a unique and literary light source,book,book,0.97238,1.01102,1.08521,0.96613,1.21847,1.05064,1e-5
192,193,creative,2 A book bench Stack books on top of each other to create a bench for seating or decoration,a book bench stack books on top of each other to create a bench for seating or decoration,book,book,0.90544,0.95563,1.00015,0.96613,1.21954,1.00938,1e-5
193,194,creative,3 A message holder Fold a book's pages into an accordionstyle holder for leaving notes or displaying photos,a message holder fold a books pages into an accordionstyle holder for leaving notes or displaying photos,book,book,1.09483,1.06858,0.9575400000000001,0.96622,1.23963,1.06536,-3e-5
194,195,creative,4 A plant holder Place small potted plants on top of a stack of books for an interesting plant display,a plant holder place small potted plants on top of a stack of books for an interesting plant display,book,book,1.09458,1.02609,0.88883,0.9662,0.7918499999999999,0.95351,-3e-5
195,196,creative,5 A book purse Cut and sew the cover of a book to create a stylish and unique purse or clutch,a book purse cut and sew the cover of a book to create a stylish and unique purse or clutch,book,book,1.09665,1.00747,0.91618,0.96613,1.22507,1.0423,-2e-5
196,197,creative,6 A book sculpture Cut and fold pages of a book to create a threedimensional sculpture or artwork,a book sculpture cut and fold pages of a book to create a threedimensional sculpture or artwork,book,book,0.90307,1.15725,1.00682,0.96613,1.22123,1.0509,-5e-5
197,198,creative,7 A book plant stand Stack books to create plant stands of varying heights for displaying plants,a book plant stand stack books to create plant stands of varying heights for displaying plants,book,book,0.89649,1.11255,0.91112,0.96787,1.22049,1.0217,-4e-5
198,199,creative,8 A book mail organizer Use a hardcover book as a wallmounted mail organizer with pockets made from the pages,a book mail organizer use a hardcover book as a wallmounted mail organizer with pockets made from the pages,book,book,1.08584,0.96547,1.05577,0.96612,0.78058,0.97076,2e-5
199,200,creative,9 A book bar Create a bar by placing a wooden slab on top of stacked books for a fun and quirky decor addition,a book bar create a bar by placing a wooden slab on top of stacked books for a fun and quirky decor addition,book,book,1.08626,1.07339,0.96411,0.96614,0.7804800000000001,0.97408,-3e-5
200,201,creative,10 A book picture frame Cut a book's pages to create a unique and interesting picture frame that can be hung on a wall or placed on a table,a book picture frame cut a books pages to create a unique and interesting picture frame that can be hung on a wall or placed on a table,book,book,1.09245,0.9627,0.95982,0.96613,1.2211,1.04044,1e-5
201,202,creative,1 A book can be used as a makeshift stepping stool or platform to reach high places,a book can be used as a makeshift stepping stool or platform to reach high places,book,book,1.09705,1.04446,1.03799,0.96613,1.21961,1.07305,-1e-5
202,203,creative,2 Use a book as a decorative centerpiece by stacking multiple books of different sizes and colors,use a book as a decorative centerpiece by stacking multiple books of different sizes and colors,book,book,1.09457,0.94086,1.03762,0.96637,1.21814,1.05151,3e-5
203,204,creative,3 Place a book under a wobbly table or chair leg to stabilize it,place a book under a wobbly table or chair leg to stabilize it,book,book,0.84858,0.9537,0.96456,0.96612,1.07587,0.96177,1e-5
204,205,creative,4 Use pages from a book to create origami or paper crafts,use pages from a book to create origami or paper crafts,book,book,1.18176,1.06939,0.87864,0.96539,1.22001,1.06304,-5e-5
205,206,creative,5 Prop a book up to use as a mini easel to display photographs or artwork,prop a book up to use as a mini easel to display photographs or artwork,book,book,1.03388,0.93218,0.98385,0.96613,0.80597,0.9444,2e-5
206,207,creative,6 Hollow out the pages of a book to create a secret storage compartment,hollow out the pages of a book to create a secret storage compartment,book,book,1.1667399999999999,0.95413,1.12843,0.96612,0.7708200000000001,0.99725,3e-5
207,208,creative,7 Rip out the pages of an old book and use them as unique wrapping paper for gifts,rip out the pages of an old book and use them as unique wrapping paper for gifts,book,book,1.10097,0.91495,0.91679,0.96613,1.21037,1.02184,1e-5
208,209,creative,8 Create a literarythemed display by arranging books by color or topic on a bookcase or shelf,create a literarythemed display by arranging books by color or topic on a bookcase or shelf,book,book,1.09003,1.10177,0.96225,0.96608,1.222,1.06843,-4e-5
209,210,creative,9 Use a book as a weight or press to flatten out flowers or other small objects,use a book as a weight or press to flatten out flowers or other small objects,book,book,1.09163,1.06687,0.9593,0.96613,0.77996,0.97278,-3e-5
210,211,creative,10 Repurpose a book cover into a unique journal or notebook cover,repurpose a book cover into a unique journal or notebook cover,book,book,0.91781,1.01145,0.92164,0.96597,1.28648,1.02067,-2e-5
211,212,creative,1 Book plant pot  hollow out the pages of an old book and use it as a unique and quirky planter for small plants,book plant pot hollow out the pages of an old book and use it as a unique and quirky planter for small plants,book,book,1.09611,0.89949,1.04054,0.96613,1.21951,1.04436,4e-5
212,213,creative,2 Book clock  carve a hole in the center of a book insert a clock mechanism and hands and create a oneofakind clock,book clock carve a hole in the center of a book insert a clock mechanism and hands and create a oneofakind clock,book,book,1.06919,0.97614,1.08773,0.96613,0.7803599999999999,0.97591,2e-5
213,214,creative,3 Book birdhouse  make a birdhouse by cutting an opening in the book and attaching it to a birdhouse base,book birdhouse make a birdhouse by cutting an opening in the book and attaching it to a birdhouse base,book,book,0.90628,1.07544,0.91801,0.96617,1.30252,1.03368,-4e-5
214,215,creative,4 Book furniture  create a chair or table by stacking books and securing them together,book furniture create a chair or table by stacking books and securing them together,book,book,0.91028,0.93441,1.00012,0.96866,1.30973,1.02464,4e-5
215,216,creative,5 Book art  use the pages of a book as canvas for artwork from drawing and painting to papercrafting and collages,book art use the pages of a book as canvas for artwork from drawing and painting to papercrafting and collages,book,book,0.90129,0.86843,1.08008,0.96613,1.21899,1.00698,6e-5
216,217,creative,6 Secret stash book  hollow out the pages of a book and use it as a hidden compartment to stash valuables,secret stash book hollow out the pages of a book and use it as a hidden compartment to stash valuables,book,book,1.0991900000000001,0.98501,1.01992,0.96613,1.2203,1.05811,1e-5
217,218,creative,7 Book lampshade  use the pages of a book to create a lampshade with a unique and cozy glow,book lampshade use the pages of a book to create a lampshade with a unique and cozy glow,book,book,1.00793,0.96278,1.09688,0.96613,0.81168,0.96908,3e-5
218,219,creative,8 Book bag  sew the pages of a book together to create a sturdy and functional bag,book bag sew the pages of a book together to create a sturdy and functional bag,book,book,1.00584,0.96122,0.95817,0.96613,1.22693,1.02366,1e-5
219,220,creative,9 Bookshelf sculpture  stack and angle books in creative ways to create a unique shelving display,bookshelf sculpture stack and angle books in creative ways to create a unique shelving display,book,book,1.07514,0.98479,1.0307,0.96474,1.06239,1.02355,-0
220,221,creative,10 Book garland  cut pages out of a book and string them together to make a garland for decoration,book garland cut pages out of a book and string them together to make a garland for decoration,book,book,0.85563,1.13666,0.9348,0.96613,1.25244,1.02913,-6e-5
221,222,creative,1 A book can be used as a makeshift step stool to reach high shelves,a book can be used as a makeshift step stool to reach high shelves,book,book,1.09044,1.11674,0.96718,0.96613,1.21978,1.07205,-4e-5
222,223,creative,2 Use a book cover as a unique and decorative piece of wall art,use a book cover as a unique and decorative piece of wall art,book,book,1.10309,0.96916,0.8785499999999999,0.96611,0.77016,0.93741,-2e-5
223,224,creative,3 Cut out pages to make paper flowers for a DIY project,cut out pages to make paper flowers for a diy project,book,book,0.90363,1.06984,0.99286,0.96614,1.21725,1.02994,-2e-5
224,225,creative,4 Turn a book into a secret compartment to hide valuables,turn a book into a secret compartment to hide valuables,book,book,1.17343,0.98156,1.01904,0.96608,1.29795,1.08761,1e-5
225,226,creative,5 Use a large hardcover book as a weight to flatten out fabrics before sewing,use a large hardcover book as a weight to flatten out fabrics before sewing,book,book,1.09652,1.09891,0.95251,0.96611,0.776,0.97801,-4e-5
226,227,creative,6 Use pages from an old book as unique wrapping paper,use pages from an old book as unique wrapping paper,book,book,0.98275,0.8882099999999999,1.08537,0.96615,1.29849,1.04419,5e-5
227,228,creative,7 Turn a book into a birdhouse by cutting out a space for the bird to enter,turn a book into a birdhouse by cutting out a space for the bird to enter,book,book,1.09501,0.93808,1.01832,0.96613,0.77731,0.95897,2e-5
228,229,creative,8 Create a book box to store small treasures or jewelry,create a book box to store small treasures or jewelry,book,book,0.9048,1.04614,0.94028,0.96917,1.22577,1.01723,-0
229,230,creative,9 Use an old book as a base to make a personalized clock,use an old book as a base to make a personalized clock,book,book,1.0563,1.11842,0.95704,0.9662,1.22455,1.0645,-4e-5
230,231,creative,10 Turn a book into a lampshade by using its pages as the shade material,turn a book into a lampshade by using its pages as the shade material,book,book,0.88754,0.9332199999999999,1.01345,0.96613,0.7585999999999999,0.91179,2e-5
231,232,creative,1 Use a large hardcover book as a laptop stand or monitor riser,use a large hardcover book as a laptop stand or monitor riser,book,book,1.09844,1.00014,1.00677,0.9665,1.21423,1.05722,0
232,233,creative,2 Turn an old book into a custommade purse clutch or messenger bag,turn an old book into a custommade purse clutch or messenger bag,book,book,0.89677,0.94101,1.02303,0.96374,0.76095,0.9171,0
233,234,creative,3 Use colored pens highlighters or markers to create oneofakind artwork on book pages,use colored pens highlighters or markers to create oneofakind artwork on book pages,book,book,0.99195,0.92335,0.90435,0.95696,0.7534,0.906,-6e-5
234,235,creative,4 Create a secret hiding spot by cutting a cavity out of the center of an old book,create a secret hiding spot by cutting a cavity out of the center of an old book,book,book,1.09558,0.88436,1.02793,0.96613,1.19056,1.03291,4e-5
235,236,creative,5 Make a unique set of coasters by cutting book pages to size and sealing them with a clear finish,make a unique set of coasters by cutting book pages to size and sealing them with a clear finish,book,book,1.14114,1.05971,1.04535,0.96613,0.79122,1.00071,-2e-5
236,237,creative,6 Stack a tall pile of hardcover books to create a decorative side table or stool,stack a tall pile of hardcover books to create a decorative side table or stool,book,book,1.09504,0.99684,0.96934,0.96609,1.21954,1.04937,-0
237,238,creative,7 Craft a lampshade by cutting and folding book pages into a circular shape,craft a lampshade by cutting and folding book pages into a circular shape,book,book,0.89991,0.96476,1.12193,0.96655,1.2812999999999999,1.04689,4e-5
238,239,creative,8 Use a vintage book cover as a unique picture frame for family photos or artwork,use a vintage book cover as a unique picture frame for family photos or artwork,book,book,1.08851,0.89181,0.88996,0.96607,0.77479,0.92223,1e-5
239,240,creative,9 Transform pages from an old cookbook into decorative placemats for dinner parties,transform pages from an old cookbook into decorative placemats for dinner parties,book,book,0.88245,0.96326,1.03082,0.97886,0.7843100000000001,0.92794,1e-4
240,241,creative,10 Use an old book as a fancy journal where you can write your notes thoughts or dreams,use an old book as a fancy journal where you can write your notes thoughts or dreams,book,book,0.79604,0.98016,0.972,0.96612,0.7783599999999999,0.89854,-0
241,242,creative,1 Use the pages to make unique paper flowers for decoration,use the pages to make unique paper flowers for decoration,book,book,0.84717,1.11083,0.94521,0.96589,1.2370700000000001,1.02123,-5e-5
242,243,creative,2 Use the cover to make a stylish journal or planner,use the cover to make a stylish journal or planner,book,book,1.04017,0.95642,1.04101,0.96618,1.30467,1.06169,2e-5
243,244,creative,3 Fold the pages of the book to make a piece of origami art,fold the pages of the book to make a piece of origami art,book,book,0.90582,0.93549,1.02635,0.96612,1.24356,1.01547,3e-5
244,245,creative,4 Hollow out the pages to make a secret storage compartment,hollow out the pages to make a secret storage compartment,book,book,1.08045,1.08652,1.03529,0.9666399999999999,1.23526,1.08083,-2e-5
245,246,creative,5 Tear out the pages and use them as ecofriendly gift wrap,tear out the pages and use them as ecofriendly gift wrap,book,book,0.98321,1.09901,1.09422,0.9661,1.23347,1.0752,-2e-5
246,247,creative,6 Use the book as a makeshift laptop stand,use the book as a makeshift laptop stand,book,book,1.15221,1.02535,0.9677,0.96606,1.2157499999999999,1.06541,-1e-5
247,248,creative,7 Cut the pages into strips to make a unique paper lantern,cut the pages into strips to make a unique paper lantern,book,book,1.1446,1.07358,1.04538,0.96539,0.91454,1.0287,-2e-5
248,249,creative,8 Use the book as a prop in a photoshoot or movie scene,use the book as a prop in a photoshoot or movie scene,book,book,1.0576,0.99235,1.07703,0.96614,1.1884299999999999,1.05631,2e-5
249,250,creative,9 Use the pages as a canvas for a unique painting or drawing,use the pages as a canvas for a unique painting or drawing,book,book,0.90289,1.00106,1.07057,0.96613,1.22954,1.03404,1e-5
